,ID,WRITER,CONTENT,TYPE,SCORE,CREATED_AT,len_content
3634,CNTS_000000000022257,tlee,너무 멋진곳이에요돌고래도 가끔 보여요,kakao,5.0,22.06.14.,20
3651,CNTS_000000000022257,dh,좋아요 재미있고 친절,kakao,5.0,20.05.26.,11
3637,CNTS_000000000022257,자유여행자, ,kakao,5.0,22.05.05.,1
3638,CNTS_000000000022257,...,다행히 물 잔잔해서 잘 놀고 왔습니다 이용시간 분에 성인 인 원현금 또는 계좌이체인데 좀 비싸긴 합니다,kakao,4.0,22.05.05.,57
3639,CNTS_000000000022257,서형탁,카약 보다는 풍경이 정말 이쁜 곳입니다그냥 사진 찍으러 가셨다가캬약 하고 있으면 타시면 됩니다,kakao,4.0,22.04.24.,52
3649,CNTS_000000000022257,두부,한번 타보러 가기 좋음 액티브하고직원들 대체로 친절쓰,kakao,4.0,20.10.03.,29
3647,CNTS_000000000022257,., ,kakao,4.0,21.04.15.,1
3636,CNTS_000000000022257,보노보노,물이 너무빠져서 무릎 높이도 안오는 곳에서 카약을 타는데 돌이 부딫힐까 걱정되고 물 빠질 때는 예약을 안 받으셔야 하는게 아닌가 싶어요ㅜㅜ입구에 있는 분 친절해서 잘 이용하긴 했는데 카약도 기스때문에 불투명해서 바닥도 잘 안보이고 가격대비 아까웠어요물 차있을때 갔음 좋았을 것 같네요,kakao,3.0,22.05.07.,158
3646,CNTS_000000000022257,제물개,물이 넘 얕아서 배가 바위에 부딪힐까봐 불안했어요 가격도 좀 비싸고 너무 뒤뚱 흔들거려서 불안 ㅠㅠ조금더 저렴하거나 했음 좋을것같아요 카약타는게 별로인게 아니라그냥 가성비 넘 좋고 이런걸 못 느꼈어요근처 바다가 워낙이뻐서 사진찍기는 최고임,kakao,3.0,21.05.03.,133
3642,CNTS_000000000022257,Railey,기스많고 장비 무섭긴 한데 노을이랑 풍경이 이쁨,kakao,3.0,21.12.19.,26
3635,CNTS_000000000022257,미소,불친절하시네요,kakao,2.0,22.06.03.,7
3650,CNTS_000000000022257,이정희,그냥그래요,kakao,2.0,20.08.14.,5
3648,CNTS_000000000022257,화려한군침이나를싸악,투명 보트래서 타면 바다 아래가 투명하게 보일 줄 알았는데 보트 아랫면 기스 엄청 많아서 사실상 불투명임좀만 타도 살짝 멀미 옴 바다 멀리 못감 노젓는 재미도 없음 심지어 비쌈분 타고 재미 없어서 나옴요 ㅠ차라리 시간 분분 하고 가격을 천원 정도만 받으면 괜찮을 것 같은데 이게 만원이라니,kakao,1.0,20.10.11.,161
3640,CNTS_000000000022257,ㅇ,예약하고 뚜벅이로 겨우 갔더니 바람 분다고 안했음 미리 연락이라도 주지 본인들은 연락처를 알아낼 방법이 없다며 예약자들이 전화해서 당일에 물어봐야 함ㅋㅋㅋㅋㅋㅋ 정 가고 싶으시면 예약했어도 여행당일에 전화해서 오늘 장사하는지 무조건 물어보고 가세요,kakao,1.0,22.02.16.,138
3644,CNTS_000000000022257,sexyguybin,돈 땅에다 갖다 버릴 사람만 가라 물이 무릎 높이 까지도 안오고 물고기는 한마리도 안보이고 기스 다나서 투명하지도 않고 그냥 스노쿨링 장비 가지고 김녕 같은데 가서 수영하는게 물고기도 훨씬 많이 보고 시원하게 노는거,kakao,1.0,21.07.10.,120
3643,CNTS_000000000022257,er---------------,물이 얕고 카약도 부숴지기 직전입니다 형편없습니다,kakao,1.0,21.10.27.,27
3641,CNTS_000000000022257,다이,불친절하여 여행기분망침ㅠㅜ,kakao,1.0,21.12.26.,14
2574,CNTS_000000000022171,앤쮸,친절하고 즐거웠어요낙타처음타는데 신기하고 좋았습니다체험은 분정도 였어요사진도 찍어주시는데 개인으로 찍는걸 추천드려요인생사진찍어주시네요,kakao,5.0,21.10.08.,74
2576,CNTS_000000000022171,가성비 여행자,남녀노소 불문하고 꼭 가 보세요 가격 적당하고 짧은 시간이지만 남다른 추억을 가질 수 있어요,kakao,5.0,21.01.27.,51
2571,CNTS_000000000022171,Ben,특별한 경험,kakao,5.0,22.03.17.,6
2572,CNTS_000000000022171,.,네이버에서 미로낙타 패키지해서 싸게 이용햇습니다 낙타 타는데 무슨 괴물위에 앉아잇는 느낌이엇어요 굉장히 묘한경험이엇네요 한국인겸손병 때문에 제 무거운 몸무게를 낙타가 잘 이고 가줘서 너무 미안햇습니다 그리고 엉덩이가 좀 불날뻔햇어요 끝나고 먹이 원 주고 실컷 먹여줫습니다 다 끝나고 나와보니 직원분이 이미 사진 인화해서 기다리고 계시더라구요 그래서 사진만해서 만원 결제 ㅎ햇습니다 모든것이 순식간에 벌어진 일이엇습니다 제 통장잔고도요 예,kakao,4.0,22.03.02.,244
2573,CNTS_000000000022171,솔직히말해서,직원들은 친절한데 낙타가 화가 났어요미안해 낙타야,kakao,3.0,22.02.18.,27
2569,CNTS_000000000022171,동글동글,밑에 리뷰가 욕할때 눈치 챘어야되는데  개인 구매자는 거들떠도 안보고 중년관광객들 모조리 앞에 세움  세치기 오지고 항의해도 씹음  통솔하거나 관리하는 사람도 없고 터번 씌워주는 아재  밖에 없으며 줄을 서거나 말거나 관심도 없고 낙타도 한마리 실실 돌아다니고 다들 어디갔나 몰라도 낙타 개체수도 딸려보임 기더리다 기다리다 빡쳐서 그냥 왔음  제주도에서 선택한 관광지중 최악  개인은 절대 방문하지 마세요 단체말고는 신경 안쓰니까,kakao,1.0,22.10.11.,240
2570,CNTS_000000000022171,룸비,예약필요없이 오면 된다해서 와서 이름적고 대기분넘게하다 갑자기 버스 두대가 오더니 명 예약했으니 시간분 더 기다리라고 하네요 다같이 기다린 개인손님들도 뭐라말하니 그냥 묵묵부답 저사람들 다 타고 타야된다고만 하고 무시하시네요참고하세요,kakao,1.0,22.05.18.,130
2575,CNTS_000000000022171,hallo,위험해요 우리가족이 탄 낙타만 그랬을지 몰라도 미친듯이 뛰는 낙타타고 애들 위험할뻔 했어요 불안해서 스트레스 날리라고 써있던데 스트레스 받고왔네요 아이들 있으면 비추입니다 어른들도 꽉잡으세요,kakao,1.0,21.02.08.,106
11194,CNTS_000000000022118,임희영👧,저렴한 가격에 재밌네요 미로는 체험하기 힘드니 이색적인 경험이였어요 나무들은 정리가 좀 안되었지만 미로게임하는데 불편하진않네요,kakao,5.0,22.02.26.,70
11195,CNTS_000000000022118,훔, ,kakao,5.0,22.02.23.,1
11197,CNTS_000000000022118,몽몽이,사장님 친절해요은근 미로가 어려워서 엄청 헤맸어요딱 미로만있어 아이들이 미로찾기에 좋아요여름이라 말은 없고 토끼만 몇마리있어요,kakao,4.0,19.08.07.,70
11192,CNTS_000000000022118,이성봉,가격은 저렴하고 좋은데 연인보다는가족단위 아이가 있으면 재밌게 놀수 있을꺼 같다관리자분 사무실에 안계신다,kakao,3.0,23.02.02.,58
11198,CNTS_000000000022118,Georgina,                 ,kakao,2.0,19.06.01.,17
11196,CNTS_000000000022118,J,영업을 안하시는 건지 관리를 안하는건지괜히 헛걸음 했네요 전화라도 해보고 가세요,kakao,1.0,20.02.13.,44
11193,CNTS_000000000022118,조하요,관리자 연락도 안받고 헛걸음,kakao,1.0,22.03.07.,15
6296,CNTS_000000000022069,은아짱,조용하고 사색하기 좋은곳이예요여름날 비올때 가면 정말 멋진곳이죠,kakao,5.0,22.02.20.,35
6294,CNTS_000000000022069,중국한국본부강성채,아주 오래되고 전통이 있는 법화사 입니다 응원합니다 ,kakao,5.0,22.11.24.,29
6298,CNTS_000000000022069,후니,나만 알고싶은 사찰 정원 잠깐 시간날때 가보면 좋다,kakao,5.0,20.07.18.,28
6299,CNTS_000000000022069,국민,한적하니 머리비우기 좋은곳,kakao,5.0,20.05.05.,14
6295,CNTS_000000000022069,리로드, ,kakao,5.0,22.07.02.,1
6300,CNTS_000000000022069,봄언니, ,kakao,5.0,19.12.27.,1
6297,CNTS_000000000022069,방랑자,고즈넉하고 사색적인 공간산책하기에 최고주차장도 넓음,kakao,4.0,21.11.04.,28
655,CNTS_000000000022067,월해(고태신), ,kakao,5.0,18.03.17.,1
653,CNTS_000000000022066,월해(고태신), ,kakao,5.0,18.03.17.,1
810,CNTS_000000000022059,재호,스쿠터 처음임남자라   고민중 상담요청차량 운전경험있고 평소에 따릉이 애용중여행경로 물어보시고 대 추천해주셔서 벤리  시간 대여 보험포함 원에 대여함 공항픽업 굳 손님응대 굳 센스있는 망고주스 굳 팔토시 목토시 우비 서비스도 굳 교육도 굳 친구놈 잘 못타서 넓은 연습장으로 이동 후 분 추가로 연습하다가 이동하고 반납함직원분들 대체적으로 젊음 아저씨는 하나도 못본듯 다음에는 조금 더 큰 기종 빌릴예정,kakao,5.0,21.08.05.,224
809,CNTS_000000000022059,경현,스쿠터로 제주도 여행 무조건 해봐야해요ㅠㅠ 바다 달릴 때 너무 행복합니당 제가 잘 못해서 오래 가르쳐주셨는데 더운 날씨에도 친절하게 열심히 가르쳐주셔서 감사했어용   모두모두 너무 친절하셔용ㅠㅠㅠ 예뿐 여자 직원분 픽업 와주시고 데려다주시면서 편하게 해주셔서 좋았어요오 항상 웃어주셔서 기분 좋아져요 망고 스쿠터 너무너모 좋았습니당 인생샷도 건질 수 있어용 체체고,kakao,5.0,22.08.04.,203
834,CNTS_000000000022059,헤라,차를 운전할수없어서 친구랑 스쿠터를 빌렸어요 처음에 걱정이 너무 많았는데 친절하게 교육해주신덕에 안전하게 운전했습니당ㅎㅎㅎ 발열쪼끼랑 워머도 무료로 빌려주셔서 따뜻하게 다녔습니다 커피도 감사하 마셨고 여름에는 차를 운전하고 싶지만 아마 또 오지않을까 싶네요 ㅇㅅㅇ 다음에 또 뵙겠습니당 꾸벅,kakao,5.0,21.01.19.,162
817,CNTS_000000000022059,박주룡,스쿠터 처음 타보는데 정말 잘 가르쳐 주셨어요 ㅠㅠ사장님도 정말 친절하셨고 스쿠터 손상난것도 생각보다 저렴한 가격을 불러주셔서 놀랐습니다다리 다쳐서 밴드 대충 붙어진 것도 의료 처치 해주시고 게하까지 대려다 주신 남자 직원분 너무 고마워요걱정해주신 이쁜 여성 직원분도 정말 고마워요 ㅎㅎ,kakao,5.0,22.08.04.,160
812,CNTS_000000000022059,이민재,시외버스터미널 근처에 있습니다 공항에서 걸어서도 갈수있는 산보거리정도에요 대략천보정도ㅎㅎ 스쿠터처음타보는데 여자분께서 초보교육 잘해주셔서 삼다수길까지 갔네요 너무 감사했습니다 잘생긴 남자분도 친절하셨습니다 서울돌아가게되면 블로그에도 포스팅해드리려구요 끝으로 사무실에 물고기 너무이뻣어요,kakao,5.0,22.09.27.,159
825,CNTS_000000000022059,-,저렴하고 친절하셔서 잘 빌리고 너무 잘타다왔어요 ㅋㅋㅋ 반납할때 트집잡아서 요금 씌운다는 다른 업체들 후기를 보고 쫄았었는데 여긴 너무 쿨하게 반납받으셔서 놀랐어요 다음에 또 여기서 빌리고싶습니다 스쿠터없이는 여행못다니게된거가타요,kakao,5.0,22.03.16.,128
847,CNTS_000000000022059,박범,벤리로 일주일가량 제주도에서 빌려서 다녔는데 오토바이 상태도 너무 좋고 사장님도 너무 친절하시네요  여러군데 다녀봤지만 리뷰 잘 안쓰는 제가 리뷰 남길정도로 너무 만족스러웠습니다 다음에 친구들하고 또 방문할게요 ㅎㅎ,kakao,5.0,20.01.04.,120
851,CNTS_000000000022059,smnjk,가게도 리뉴얼 오픈해서 오토바이 상태들도 좋았고 가게 내부랑 외부도 아기자기하게 꾸미셨더라구여 무엇보다 사장님이 너무 친절했고 왕초보인데도 불구하고 계속해서 친절하게 교육해주셔서 너무 감사했습니다ㅠㅠㅠ,kakao,5.0,19.05.27.,112
818,CNTS_000000000022059,박정선,첫 렌트라 걱정됐는데 너무 친절하시고 숙지사항이나 여행팁들도 잘알려주셔서 마음놓고 재밌게 여행하고 왔어요 특히 여자직원분 너무 착하시고 이뻐요 다음에도 무조건 여기로 갈거에요,kakao,5.0,22.08.04.,97
848,CNTS_000000000022059,강예구,젊은 사장님이 이번에 가게 리뉴얼하시면서 가게도 이쁘고 오토바이 상태도 너무 좋네요ㅠㅠㅠㅠ추운 겨울에 박 일동안 문제하나없이 따뜻한 방한용품들로 안전하게 여행했습니다,kakao,5.0,20.01.04.,92
824,CNTS_000000000022059,3884,장마철 시작되는데도 불구하고 미리 잡힌 일정이라 왔는데 공항까지 친절히 픽업오셔서 기다려주시고 설명도 매우 친절하게 해주십니다 팔토시에 우비 목토시까지 챙겨주셨어요,kakao,5.0,22.06.21.,91
846,CNTS_000000000022059,영재,서울에서 커브 몰고다니는데 사실 자차보다는 안좋을줄 알았는데 와 진짜 놀랐네요제 스쿠터보다 더 쌔거네욬ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 안전히 여행 잘했습니다 감사해요,kakao,5.0,20.02.23.,89
808,CNTS_000000000022059,밀웜,너무 친절하게 공항 픽업도 해주시고 우비나 토시 같은 물품들도 다 챙겨주셔서 너무 좋았어요 운전도 친절하게 잘 가르쳐주시고 덕분에 멋진 여행이 되었습니다   ,kakao,5.0,22.08.05.,88
837,CNTS_000000000022059,거누,밤늦게 사고발생했는데 깔끔하게 처리해주셨습니다ㅠㅠㅠ 숙소까지도 데려다주시고 지금 들어와서 너무 고마워서 이렇게 후기남기네요 정말 감사해요,kakao,5.0,20.11.20.,76
814,CNTS_000000000022059,이형찬,박일 빌려서 스노쿨링하러 다녔습니다 ㅎ알려주신 스노쿨링 포인트 너무 좋았어요ㅠㅠ직원분들 다 친절하시고 꼼꼼하게 챙겨주십니다재방문 의사 ,kakao,5.0,22.09.02.,75
845,CNTS_000000000022059,지연,남자친구랑 같이 운전하기로 해서 벤리를 빌렸어요사장님도 너무 친절하시구 작은사고 있었는데 너무 원만하게 해결해주셔서 걱정없이 여행했어요,kakao,5.0,20.02.23.,75
850,CNTS_000000000022059,장대겸,여자친구와 방문했는데 여자친구는 가게주변 코스 이용해서 초보강습도 해주셔서 무사고로 해안도로일주 성공했습니당 번창하세옹벤리너무귀엽,kakao,5.0,19.06.02.,72
819,CNTS_000000000022059,김태현,공항 픽업부터 이용방법 설명까지 친절하게 해주셔서 덕분에 제주도여행 즐거운추억만들고 갑니다 특히 여기 여자사장님 엄청 친절하세요,kakao,5.0,22.07.31.,71
844,CNTS_000000000022059,권오민,직원분도 너무 친절하고 사장님이 음료수도 챙겨주셨어요 다음에 오면 커피 사다주기로 한거 잊지않겠습니다 여름에 올테니 곧 뵈요,kakao,5.0,20.02.27.,69
840,CNTS_000000000022059,윤영웅,사장님이 진짜 친절하십니다오토바이도 괜찮고 재방문시에는 가격도 할인해주세요 오토바이 빌린다면 다시 올 것 같네요,kakao,5.0,20.06.07.,62
849,CNTS_000000000022059,제민,사장님 성격도 좋으시고 믿고 가볼만한 곳인 것 같아요 성수기인데도 다른곳보다 싸게 해주시는 클라스,kakao,5.0,19.07.23.,54
836,CNTS_000000000022059,zzz,남자친구랑 숙소들어와서 남겨요 경황이 없어서 감사하다고 말씀도 못드렸네요 깔끔한 처리 감사합니당,kakao,5.0,20.11.20.,53
820,CNTS_000000000022059,니나노,직원들 친절하고 픽업도 해주셔서 좋아여 스쿠터 처음인데 교육도 해주셔서 편하게 여행했습니다,kakao,5.0,22.07.29.,50
843,CNTS_000000000022059,박노진,사장님도 엄청 친절하시고 스쿠터도 엄청 좋았어요 덕분에 이번여행 아주 알찼습니다ㅎㅎ,kakao,5.0,20.04.26.,46
827,CNTS_000000000022059,Blouson,힙하고 젊으신 친절한 사장님앞으로 단골이 되어야겠다이틀만에 제주한바퀴,kakao,5.0,21.12.18.,38
822,CNTS_000000000022059,히,제가 스쿠터 사고를 냈는데 깔끔하게 처리해주셔서 정말 감사드렸습니다,kakao,5.0,22.07.18.,37
826,CNTS_000000000022059,주수니,페이스북에서 이 매장 주소와 전화번호로 스쿠터 판매 사기치네요,kakao,5.0,22.03.02.,34
841,CNTS_000000000022059,WON,직원분들도 너무 친절하시고 제주도에서 좋은기억만 남기고 갑니다,kakao,5.0,20.05.24.,34
853,CNTS_000000000022059,이창혁,사장님이 바뀌셔서 서비스가 좋습니다 스쿠터도 상태 좋네요,kakao,5.0,19.04.28.,31
828,CNTS_000000000022059,qwe,최고 양아치업체들 많은데 여기는 참 친절하고 좋음,kakao,5.0,21.08.20.,27
842,CNTS_000000000022059,이기훈,사장님 너무 친절하시고 스쿠터 성능도 좋아요,kakao,5.0,20.04.30.,24
838,CNTS_000000000022059,Faith 믿음 Kim,좋습니다 서비스물품도 많고 차상태도 좋네요,kakao,5.0,20.11.19.,23
829,CNTS_000000000022059,ㄱ예진,사장님 너무 친절하세요또 방문할께요,kakao,5.0,21.08.14.,19
815,CNTS_000000000022059,설국환,여기 엄청 친절함,kakao,5.0,22.09.01.,9
811,CNTS_000000000022059,박상,좋은디요,kakao,5.0,23.01.27.,4
11,CNTS_000000000022008,몬스테라,아이도 세 노부부도 엄청 재미있어함단점은 체험시간이 한시간 뿐이라 짧은듯 하고 체험장 위치가 안쪽이라 간판으로 안내가 잘 되었으면 좋겠음직원분들 친절함,kakao,5.0,22.05.14.,84
