관련 태그 전체,콘텐츠 ID,콘텐츠명,주소,도로명주소,태그,간단소개,위도,경도,우편번호,전화번호
"식당,,,,",CNTS_200000000014431,만추안,제주특별자치도 서귀포시 색달동 3039-1,제주특별자치도 서귀포시 중문관광로72번길 100,"식당,음식,탕수육,짬뽕,칠리새우,짜장면,유산슬,중식",라이브 씨푸드 요리를 선보이는 차이니즈 레스토랑,33.2814107,126.4111118,63535,070-8648-0672
"사계절,휴식/치유,공용주차장,화장실,무료 WIFI,음료대,유도 및 안내시설,경보 및 피난시설,카드결제,현금결제,네이버페이,https://blog.naver.com/whitebox6/221982161553,어린이 출입불가,가능",CNTS_200000000011034,달페이지,제주특별자치도 서귀포시 색달동 2290-2,제주특별자치도 서귀포시 색달로64번길 51,"사계절,휴식/치유,카페,음식,브런치,바게트,리코타치즈샐러드,샐러드,샌드위치,식당,아메리카노,카페라떼,바닐라라떼,모카라떼,연유라떼,얼그레이밀크티,라떼,아이스티,복숭아아이스티,차,자스민티,플레인요거트스무디,망고요거트스무디,딸기요거트스무디,블루베리요거트스무디,스무디,요거트,에이드,자몽에이드,레몬에이드,블루베리에이드,딸기라떼,밀크쉐이크,캐모마일,홍차",합리적인 가격에 푸짐한 브런치를 음료와 함께 편안하고 따뜻한 분위기 속에 여유있게 드실 수 있는 제주도 서귀포의 핫플레이스이다. ,33.2814107,126.4111118,,010-3541-8896
"용담동, 디저트카페, 뷰맛집, 빙수,화장실,무료 WIFI,제주설심당빙수, 제주설심당호떡,어린이 출입가능,불가능",CNTS_200000000012542,제주설심당 본점,제주특별자치도 제주시 용담삼동 2319-6,제주특별자치도 제주시 서해안로 504,"용담동,디저트카페,뷰맛집,빙수,음식,카페,팥빙수,과일빙수,녹차팥빙수,요거트빙수,인절미빙수,망고치즈빙수,단팥죽,호떡,도넛,아이스크림,크로와상샌드위치,케이크,아메리카노,에스프레소,아포가토,카페라떼,카라멜마끼아또,카페모카,바닐라카페라떼,초코라떼,녹차라떼,라떼,차,카모마일,오미자차,페퍼민트,자몽차,얼그레이,밀크쉐이크,쉐이크,오미자에이드,자몽에이드,에이드,스무디,망고스무디,블루베리요거트스무디,요거트스무디","용담3동에 위치한 제주 눈꽃빙수 맛집, 제주설심당 본점은 제주의 자연 그대로의 눈을 표현하고자 신선함을 담아 맛있는 빙수를 제공하고 있다.",33.5194453,126.493001,,064-745-2145
"해산물,회,횟집,모둠회,자연산,음식,다금바리,화장실,아주 어려움",CNTS_000000000001173,다미진,제주특별자치도 서귀포시 표선면 표선리 40-51,제주특별자치도 서귀포시 표선면 민속해안로 578-1,"해산물,회,횟집,모둠회,자연산,음식,다금바리",제주도민이 인정한 해비치 맛집 다미진횟집,33.325073,126.84412,63629,064-787-5050
"갈치조림,고등어조림,음식,갈치,제주갈치조림,생선조림,공용주차장,현금결제,카드결제,화장실,무료 WIFI,음료대,유도 및 안내시설,아주 어려움",CONT_000000000501251,바다잔치,제주특별자치도 제주시 탑동로 79,제주특별자치도 제주시 탑동로 79,"갈치조림,고등어조림,음식,갈치,제주갈치조림,생선조림,2022고메페스타","제주산 갈치, 고등어 요리를 전문으로 하는 제주 향토음식 모범음식점",33.51774,126.51693,,064-702-8989
"찻집,대추차,생강차,인삼차,전통찻집,차,현금결제,화장실,현금결제,대추차, 오미자차, 생강차",CNTS_200000000007512,녹원전통찻집,제주특별자치도 제주시 삼도2동 223-14,제주특별자치도 제주시 중앙로 122-2,"찻집,대추차,생강차,인삼차,전통찻집,차,음식,솔잎차,칡차,오미자차,수정과,식혜,영지차,딸기주스,키위주스,커피,주스",1992년부터 한 자리를 지키고 있는 전통 찻집.,33.5075736,126.5243815,,064-757-6757
"푸딩,우뭇가사리,수제푸딩",CNTS_200000000008492,우무,제주특별자치도 제주시 한림읍 옹포리 324-3,제주특별자치도 제주시 한림읍 한림로 542-1,"푸딩,우뭇가사리,수제푸딩,음식,밀크티,커스터드푸딩",한림항 근처에 위치한 수제푸딩 전문점.,33.4059055,126.2565392,,010-6705-0064
"파스타,애월해안도로,짬뽕,음식,식당,해물짬뽕,전복해물탕,쭈꾸미비빔밥,쭈꾸미볶음,해산물토마토파스타,돈까스,돈가스,필라프,새우오일파스타,마르게리따피자,고르곤졸라피자,비빔밥,피자,감자튀김,츄러스,햄버거,수제버거,어니언링,치킨가라아게,아메리카노,카페라떼,바닐라라떼,카라멜마끼아또,라떼,녹차라떼,딸기라떼,핫초코,아이스초코,밀크티,망고요거트스무디,요거트스무디,자몽차,레몬차,유자차,카모마일,차,주스,딸기주스,토마토주스,에이드,레몬에이드,자몽에이드,반려동물,반려동물동반입장,혼저옵서개,반려동물동반식당카페,공용주차장,화장실,무료 WIFI,흡연구역,돈파스타, 흑돼지생등심돈까스, 갈비해물짬뽕,어린이 출입가능,가능",CNTS_200000000012585,돈파스타정원,제주특별자치도 제주시 애월읍 고내리 344-2,제주특별자치도 제주시 애월읍 애월해안로 364,"파스타,애월해안도로,짬뽕,음식,식당,해물짬뽕,전복해물탕,쭈꾸미비빔밥,쭈꾸미볶음,해산물토마토파스타,돈까스,돈가스,필라프,새우오일파스타,마르게리따피자,고르곤졸라피자,비빔밥,피자,감자튀김,츄러스,햄버거,수제버거,어니언링,치킨가라아게,아메리카노,카페라떼,바닐라라떼,카라멜마끼아또,라떼,녹차라떼,딸기라떼,핫초코,아이스초코,밀크티,망고요거트스무디,요거트스무디,자몽차,레몬차,유자차,카모마일,차,주스,딸기주스,토마토주스,에이드,레몬에이드,자몽에이드,반려동물,반려동물동반입장,반려동물동반_식당카페","올레16코스에 위치한 돈파스타정원은 이름처럼 아름다운 정원과 바다가 아름다운 풍경을 배경으로 돈까스, 파스타, 짬뽕 등 다양한 메뉴를 주문할 수 있다.",33.4728418,126.347583,,064-799-3336
"향토음식,전복죽,묵은지고등어조림,전복뚝배기,음식,공용주차장,화장실,아주 어려움",CNTS_000000000021069,고가네,제주특별자치도 서귀포시 성산읍 성산리 170-13,제주특별자치도 서귀포시 성산읍 성산중앙로19번길 14,"향토음식,전복죽,묵은지고등어조림,전복뚝배기,음식,고등어조림,칼국수,갈치조림,해물전골,해물뚝배기,성게미역국,갈치구이,옥돔구이,고등어구이",제주 해산물의 다양한 변신,33.46273,126.931366,63643,064-784-5559
"옥돔,간장게장,한식,음식,현금결제,카드결제,화장실,음료대,유도 및 안내시설,경보 및 피난시설",CONT_000000000501242,무뚱 식도락 식당,제주특별자치도 서귀포시 남원읍 남원리 206-7,제주특별자치도 서귀포시 남원읍 태위로689번길 10,"옥돔,간장게장,한식,음식",청양고추로만 간을 하여 자연 그대로의 옥돔 맛을 느낄 수 있는 19년 전통 옥돔지리 전문점,33.2803755,126.7201346,,064-764-6004
"향토음식,제주시,한정식,공용주차장,화장실,무료 WIFI,장애인 전용 주차장,장애인 화장실,(전복 돌솥밥, 전복뚝배기, 고사리 육개장)정식, 고등어조림정식,어린이 출입가능,가능",CNTS_200000000012532,춘심이네 2호점,제주특별자치도 제주시 노형동 158-1,제주특별자치도 제주시 1100로 3114,"향토음식,제주시,한정식,음식,식당,정식,돔베고기,옥돔구이,전복돌솥밥,전복뚝배기,고등어조림,육개장,무장애관광","1100도로 초입에 위치한 제주 향토음식 정식 전문점. 정식이지만 전복돌솥밥, 전복뚝배기, 고사리 육개장 등 제주에서 꼭 먹어보아야 할 대표메뉴가 식사로 제공된다.",33.4644302,126.4853173,,064-711-4020
"순두부,비빔밥,안심채움,맛있는제주만들기,음식,식당",CNTS_200000000013327,시니어손맛 아리랑,제주특별자치도 제주시 이도이동 1176-118,제주특별자치도 제주시 동광로2길 7,"순두부,비빔밥,안심채움,맛있는제주만들기,음식,식당,순두부찌개,김밥,콩국수","시니어손맛 아리랑은 2018년 호텔신라의 레시피 전수와 리모델링 지원을 통해 재개장한 ‘맛있는 제주만들기’ 20호점 식당이다. 식당 이름에서 느껴지듯이, 연세가 지긋한 어르신 네 분이 포근한 어머니의 손맛과 서비스로 손님을 모시고 있는 식당이다.",33.500671,126.530808,,064-753-9288
"카페, 아이",CNTS_000000000021262,엘리펀시아,제주특별자치도 제주시 노형동 156-8,제주특별자치도 제주시 1100로 3124,"카페,아이,음식,에스프레소,아메리카노,카페라떼,카푸치노,카페모카,바닐라라떼,카라멜마끼아또,녹차라떼,초코라떼,밀크티라떼,토피넛라떼,라떼,요거트,망고요거트,플레인요거트,딸기요거트,블루베리요거트,에이드,레몬에이드,블루베리레몬에이드,주스,오렌지주스,토마토주스,바나나주스,키위주스,차,허브티,페퍼민트,캐모마일,복숭아아이스티,허니브레드,와플,케이크,치즈케이크",어른과 아이가 함께 즐기는 테마 뮤지엄,33.483097,126.477234,63091,064-745-0082
"정식,해산물,전복구이,소라,성게,해삼,공용주차장,현금결제,카드결제,화장실,음료대,유도 및 안내시설,경보 및 피난시설,아주 어려움",CNTS_000000000020344,섭지코지 해녀밥상,제주특별자치도 서귀포시 성산읍 고성리 565,제주특별자치도 서귀포시 성산읍 신양로122번길 60-6,"정식,해산물,전복구이,소라,성게,해삼,음식,전복버터구이,성게미역국,옥돔,옥돔구이,한식,전복,문어,멍게,성게국",제주라서 가능한 해녀 밥상,33.4357261,126.9175484,63641,064-782-4705
"음료,칵테일,버거,음식,레몬에이드,커피,쿠키,2022고메페스타,반려동물,반려동물동반입장,혼저옵서개,반려동물동반식당카페,공용주차장,현금결제,카드결제,화장실,무료 WIFI,흡연구역,편의점,음료대,어려움",CNTS_000000000019250,바다다,제주특별자치도 서귀포시 대포동 2384,제주특별자치도 서귀포시 대포로 148-15,"음료,칵테일,버거,음식,레몬에이드,커피,쿠키,2022고메페스타,반려동물,반려동물동반입장,반려동물동반_식당카페,에이드,모히또,블루베리에이드,자몽에이드,아메리카노,카페라떼,바닐라라떼,카페모카,카라멜마끼아또,딸기라떼,말차라떼,핫초코,아이스초코,아이스티,복숭아아이스티,차,우롱차,루이보스,캐모마일,녹차,술,진토닉칵테일,깔루아밀크,샴페인,와인,레드와인,화이트와인,하우스와인,앱솔루트보드카,위스키,スパ?クリング",하우스음악과 칵테일 음식 등을 즐길 수 있는 Beach Lounge,33.236816,126.437065,63544,064-738-2882
"분짜 ,쌀국수,베트남요리,가능",CNTS_000000000019859,하노이안브라더스,제주특별자치도 제주시 건입동 124-2,제주특별자치도 제주시 천수동로 1,"분짜,쌀국수,베트남요리,음식,소고기쌀국수,볶음밥,새우튀김,반미,비빔국수,베트남쌀국수,양지쌀국수,넴,대나무통밥,반쎄오,퍼싸오,매운쌀국수,볶음면",베트남 하노이에서 오랫동안 거주했던 주인 부부가 제주에 정착하며 오픈한 베트남 요리 전문 레스토랑,33.5096261,126.543621,,064-752-7494
"천제연, 중문, 빵지순례, 마늘바게트, 깜빠뉴, 샌드위치,공용주차장,화장실,무료 WIFI,먹물크림치즈 팥빵, 마늘바게트, 무화과 깜빠뉴,어린이 출입가능,가능",CNTS_200000000013068,더건강한빵,제주특별자치도 서귀포시 중문동 2082,제주특별자치도 서귀포시 천제연로 185,"천제연,중문,빵지순례,마늘바게트,깜빠뉴,샌드위치,음식,카페,빵,베이커리,에스프레소,아메리카노,카페라떼,카푸치노,케이크,쿠키,팥빵,딸기잼,잼,에그타르트,치즈타르트,카라멜마끼아또,레몬차,자몽차,매실차,유자차,녹차,허브티,카모마일,캐모마일,아이스티,핫초코,딸기요거트스무디,블루베리요거트스무디,딸기주스,키위주스,토마토주스,망고주스,에이드,자몽에이드,청포도에이드,녹차라떼,고구마라떼,딸기라떼",서쉬포시 중문에 위치한 더건강한빵은 다양하고 건강한 빵들이 전시되어 있으며 정겨운 빵 냄새가 진동하여 눈과 코가 즐거운 베이커리 전문점이다.,33.2519045,126.4246695,,064-739-0058
"향토음식,옥돔미역국,갈치호박국,성게국,방어회,음식,갈치조림,제주갈치조림,제주갈치구이,갈치구이,고등어구이,고등어조림,방어,공용주차장,현금결제,카드결제,화장실,음료대",CNTS_000000000001507,황금어장,제주특별자치도 제주시 연동 294-114,제주특별자치도 제주시 사장길 14,"향토음식,옥돔미역국,갈치호박국,성게국,방어회,음식,갈치조림,제주갈치조림,제주갈치구이,갈치구이,고등어구이,고등어조림,방어,물회,한치물회,자리물회,성게물회,전복물회,전복성게물회,소라물회,성게미역국,성게전복미역국,갈치국,뚝배기,전복뚝배기,전복죽,몸국,회덮밥,비빔밥,우럭조림,옥돔구이,전복구이,회,모둠회,황돔회,광어회,고등어회,도다리회,전복회,소라회,한치회",제주도 향토음식을 다양하게 즐길 수 있는 곳,33.4843984,126.4955557,,064-748-8989
"흑돼지,돌솥밥, 해물된장찌개",CNTS_200000000008372,바다를 본 돼지 서귀포점,제주특별자치도 서귀포시 서귀동 42,제주특별자치도 서귀포시 칠십리로 123,"흑돼지,돌솥밥,해물된장찌개,음식,돼지구이,흑돼지구이,오겹살,목살,된장찌개,흑돼지오겹살,키조개볶음,새우구이,전복구이,전복뚝배기,김치찌개",서귀포에 위치한  흑돼지 전문점. ,33.2431104,126.5675903,,064-900-1005
