,ID,WRITER,CONTENT,TYPE,SCORE,CREATED_AT
3258,CNTS_000000000022228,챙,객실도 깔끔하고 조식이랑 한라산가서 먹을 김밥과 생수도 챙겨주시고 픽업서비스까지 너무 좋았어요 특히 객실은 도미토리인데도 앉았을 때 머리가 천장에 안 닿았구요사람마다 다를 수 있음 옷걸이 개인등 콘센트까지 잘 되어있고 침대마다 커텐까지 있어서 특히 더 좋았어요 은근히 커텐없는 도미토리가 너무 많더라구요ㅠㅠ보일러가 너무 빵빵해서 잘 때 좀 더워요 층 많이 선호하시는데 층에서 자는게 더 나을 것 같아요 올라갈때 사다리아니고 계단이라 딱히 불편하진않을 것 같아요 년 전에 연박했다가 이번에 또 연박했는데 한라산 갈 때 머물기 딱 좋아요 제가 지방사람이라  억양이 세서 그런지 사장님 엄청 친절하신 것 같은데 불친절하다는 말이 많네요 저는 너무 잘 머물다갑니다 다음에 또 한라산가게되면 무조건 또 올거에요ㅎㅎ,kakao,5,20.10.23.
3259,CNTS_000000000022228,oh,불친절한 느낌 별로 없었는데 다들 불친절하다고 하네요 말 별로 없는 편이시긴 하지만 스틱같은거 어떻게 사용하는지 친절하게 잘 알려주시고 숙소도 가격대비 좋았어요,kakao,5,20.10.15.
3260,CNTS_000000000022228,요요요와요,너무불친절했어요,kakao,1,20.02.28.
3268,CNTS_000000000019096,HB Choi,가족끼리 조용하고 차분하게 휴식하기 좋은 곳공항과 시내 접근성도 좋고애월 까페촌방면  근거리에 위치함숙소는 복층형과 단층형 선택할수 있음매우 친절함,kakao,4,22.10.09.
3269,CNTS_000000000019096,풀나비,깨끗하게 관리되고 있고 세탁기가 있어 잘 사용했습니다 만족스러운 여행 일정중 한곳이었습니다,kakao,5,22.08.26.
3270,CNTS_000000000019096,ㅎㅎ, ,kakao,1,21.12.10.
3271,CNTS_000000000019096,이강호,깨끗하고 한적한 곳입니다 앞이 바다라 전망도 덤으로사장님이 친절하시네요,kakao,5,21.08.20.
3272,CNTS_000000000019096,박찬호,연대마을길 연대원담 바로 앞이라조용한 동네에 저녁 노을맛집원담에서 물놀이 채집하기 좋아요,kakao,5,21.07.30.
3273,CNTS_000000000019096,코코낸내,친절하십니다 좋어요,kakao,5,21.07.11.
3274,CNTS_000000000019096,마포댁,나만 알고싶은 숙소 주변 산책길이 좋고 예쁜 카페도 있으며 제주 시내도 가까움 무엇보다 깨끗하고 친절한 사장님내외 덕분에 더더 즐거운 여행이었어요,kakao,5,20.05.25.
3275,CNTS_000000000018143,시원,오션뷰에 이틀 연박했는데 엄청 잘쉬고 갑니다 욕조도 있어서 힐링했어요 여행하다 체해서 손 따려고 바늘이 필요했는데 프론트에 전화하니 친절히 갖다주셨어요 객실 청소도 깨끗하게 해주셨어요어메니티에 칫솔치약은 불포함이니 확인하고 가세요 저희는 치약만 필요해서 구입 후 사용했는데 좋더라구요,kakao,4,23.01.20.
3276,CNTS_000000000018143,판링, ,kakao,5,22.12.19.
3277,CNTS_000000000018143,룰루,시설도 별로였고 방상태 청결도 별로였음제일 심각한건 야간 프론트 전화받던 남자직원 가지가 정말 없음 호텔 맞나싶음 동네 여관 사장 아들내미가 전화받은줄 직원 관리 하셔야될듯 ㅋ,kakao,1,22.11.27.
3278,CNTS_000000000018143,그렇군요,오션뷰 한라산뷰 전부 좋지만 더 블루 디너 만원짜리 뷔페는 재외도민 프로 할인받아 먹긴 했지만 뭔가 아쉬운 느낌,kakao,5,22.11.26.
3279,CNTS_000000000018143,🌛,코스요리 관자를 안 익혀서 내놓아 노로바이러스 직빵으로 걸림,kakao,1,22.11.20.
3280,CNTS_000000000018143,오승열공, ,kakao,5,22.11.10.
3281,CNTS_000000000018143,두부,뷰가 넘 좋아요,kakao,5,22.11.03.
3282,CNTS_000000000018143,은서, ,kakao,1,22.11.01.
3283,CNTS_000000000018143,sutameon,소음,kakao,5,22.10.25.
3284,CNTS_000000000018143,잉크,친절하고 깨끗합니다 특히 지갑분실했는데 바로 연락오더군요 너무너무 고맙고 여행 즐거웠습니다,kakao,5,22.10.08.
3285,CNTS_000000000018143,joey in the house, ,kakao,4,22.09.09.
3357,CNTS_200000000014346,윤동주,너무너무좋아요 분위기도넘나좋구 깨끗하구요,kakao,5,20.12.14.
3358,CNTS_200000000014346,말럽쪼,네비 찍고 오면 좁은 길로 안내해서 카니발로 이동시 큰 길로 돌아오심 되세요주민들이 사는 동네에 있는지라 멍멍이도 있고 골목길이 어둡긴 한데사람사는 곳이 다 그렇듯 근데 워낙 아늑하고 대가족이나 감성 숙소 찾는 분들에게 강추하고 싶고 아이들과  제주 한달살이 하고 싶은 맘이 뿜뿜하네요사장님의 정성이 가득한 소품들과 센스있는 인테리어 짱입니다친절한 사장님 소문 많이 나서 부자되세용,kakao,5,19.11.28.
3359,CNTS_000000000022943,bada,가성비 좋아요 복층이라 넓게 썼고 물품이 대부분 있어서 편안했습니다,kakao,5,21.08.18.
3360,CNTS_000000000022943,jhghh,만족만족 대만족임,kakao,5,19.12.10.
3361,CNTS_000000000022943,얍브라더스,친구들이랑 이번에 애월쪽으로 여행계획을 짜서 친구에게 추천받아서 예약했습니다일단 기본적으로 만족하고 재밋게 푹 쉬다 놀러갑니다,kakao,4,19.08.05.
3362,CNTS_000000000022943,훈민정음일세,친구들이랑 오랫만에 모임하면서 가게 되었는데 평가가 좋아서 갔습니다ㅎ 만족스럽게 잘 있다 온거 같아요 무엇보다 사장님 넘 친절하셔서 있는 동안 꼼꼼하게 잘 챙겨주신 것도 너무 감사했습니다,kakao,5,19.07.02.
3363,CNTS_000000000021308,명수,뷰도 좋고 만족스러웠습니다 침구류 너무 불편하다고 해서 좀 걱정했는데괜찮았습니다,kakao,4,21.02.04.
3364,CNTS_000000000021308,핵노맛,제가 생각하는 상상속 제주 돌담집을 그대로 옮겨놓은 곳입니다 너무 아름답고 아담하고 평온해지는 곳입니다 성급호텔에서 느끼지 못하는 매력을 그대로 담은 곳이 였어요자기전까지요 침대며 베개며 너무 불편해서  밤새 뒤척이다가 뜬눈으로 아침을 맞이하게 될 정도로 최악이더라구요 도저히 이해할만한 수준이 아닌 말 그대로 최악인 침대와 베개는 아름다웠던 더들집이 싸구려 펜션으로 보이기에 충분했습니다 왜 대체 그렇게 아름다운 건물을 지어놓고 싸구려 중에 싸구려 가구를 쓰셨는지 도저히 이해가 안가네요,kakao,2,19.06.22.
3365,CNTS_000000000019609,김도형, ,kakao,5,22.02.11.
3366,CNTS_000000000021290,쮸왑!,정원에 꽃이 예뻐요 동네 한가운데인데 돌담이 높아서 좋았어요,kakao,5,21.07.06.
3367,CNTS_000000000018974,복사꽃필무렵,가격에 비하면 퀄리티  정말 좋은곳입니다마당넓어서 주차하기좋고 조경도 잘되어있고시설도 좋고 깨끗하고 뜨거운물 잘나오고 난방잘되어있고 사장님 친절하시고바로옆 편의점에 커피숍까지너무너무너무 잘쉬다 갑니다,kakao,5,21.11.14.
3368,CNTS_000000000018974,음주명가,굳굳 굳바로 옆에 편의점 있어서 더 굳굳굳,kakao,5,21.09.02.
3369,CNTS_000000000018974,JH,진짜 힐링입니다 깨끗하고 조경도 너무 아름다워요 ㅎㅎ,kakao,5,21.07.18.
3370,CNTS_000000000018974,김아영,원목으로 된 방에 머물렀는데 향도 좋고 충분한 매트리스 와 이불 등이 있어서 여러명이서 편하게 묵었습니다 바로 앞에 올레길이 있어서 좋았고 바다도 바로 보이고 공항서도 한번에 오는 버스가 있어서 넘 편했습니다 직원분들이 친절하게 안내해주시고 바베큐도 맛있게 구워주셔서 잘 지내다 갑니다 편안하고 목가적인 곳이네요 번창하세요,kakao,5,20.04.13.
3371,CNTS_000000000021068,123, ,kakao,5,22.11.21.
3372,CNTS_000000000021068,예예, ,kakao,5,21.09.15.
3373,CNTS_000000000021068,🐱,뷰 친절 위생 등 베스트오브베스트 최고였음 단독수영장이랑 스파풀 바베큐 짱임,kakao,5,21.08.22.
3374,CNTS_000000000021068,방긋방긋^^,편하게 잘 이용하고 왔어요직원분 정말 친절하세요다음에 또 가고 싶어요,kakao,5,21.08.16.
3375,CNTS_000000000021068,mhko, ,kakao,4,21.08.04.
3376,CNTS_000000000021068,D, ,kakao,2,21.05.21.
3377,CNTS_000000000021068,beaucoupderiz,조용하고 괜찮음다만 수영장과 월풀 욕조 바베큐 이용 안할거면 비쌈왜 비싼지는 잘 모르겠음카페는 진짜 별로임,kakao,2,20.03.30.
3378,CONT_000000000500843,승,바다뷰는 최고입니다 다만 방에 앉으면 미묘하게 난간에 가려서 안보이기때문에 조금 귀찮지만 서서보거나 발코니 나가시거나 해야합니다욕실 냄새나고 좀 드럽습니다 하수구 냄새 올라오는듯 냄새 진짜 좀 심해요 방에 공기청정기랑 방향제가 설치되 있던데 아마 이거때문인듯 ㅜ바닥재 깨져가지고 덜렁거리는데 보기 좀 거시기하네요그리고 욕조는 스파욕조인데 냄새때문에 더 드러워보여요 그거 안쪽 물구멍까지 닦으실거같지도 않은데 차라리 그냥 일반욕조였음 더 좋았을듯해요,kakao,3,22.02.07.
3379,CONT_000000000500843,ㅇㅇㅌ, ,kakao,5,21.11.26.
3380,CONT_000000000500843,김지영,어제 머물렀는데 곰팡이 냄새가 완전 심했습니다개선 부탁드립니다,kakao,1,21.09.28.
3381,CONT_000000000500843,풍지조몽(김원철), ,kakao,4,21.06.09.
3382,CONT_000000000500843,잘만64,이틀 숙박했습니다 사장님 친절하시고 저렴한 가격에 매일 아침 김칫국이며 미역국으로 조식을 먹을 수 있던것도 좋았습니다입구가 뒷편이라 들어갈때 앞쪽의 예쁜뷰가 안보이는게 아쉽네요 건물은 노후 되었지만 관리는 깨끗했습니다 는 안드로이드 로 유트브도 볼수 있어서 좋았습니다 창문뷰도 좋고 도보로 가까운거리에  카페와 음식점 편의점  용머리 해안입구도 있습니다 룸키가 잘 안맞아 살짝 덜 끼우고 몇차례 시도해야 문을 열고 잠글수 있는데 이지역 바람이 장난이 아니다보니 추위에 떨며 고생좀 했습키다  따뜻하고 정감있는곳입니다,kakao,3,21.03.23.
3383,CONT_000000000500843,kimmonhee,좋았습니다,kakao,5,21.01.18.
3384,CONT_000000000500843,Every~ Alright~,시설은 노후되었으나 깨끗해서 좋아요바다는 멀리 보여요 걸어서 분거리,kakao,3,21.01.15.
3385,CONT_000000000500843,김연주,아름다운 바다 뷰와 편리한 시설 최곱니다조식이 제공되어 좋아요 주변 관광지도 많아 강추,kakao,5,20.08.24.
3386,CONT_000000000500843,👀.👄.👂  off,교통 경치 주변 명소들이 잘 연계된곳이고 첫번째로 사장님 두분과 일하시는 직원분들이 넘 친절해서 좋았습니다 감사히 놀다갑니다,kakao,5,20.08.24.
3387,CONT_000000000500843,아델라,오션룸에 설연휴중 이틀 묵었습니다바닥난방이 안된다는 글을 늦게봐서 예약후 걱정했지만 바닥난방 엄청 잘됩니다 바다방향 전면 테라스인데 제주 전역 강풍주의보임에도 외풍거의 없이 따뜻하게 묵고있습니다온수도 콸콸 수압도 좋고요인테리어도 깔끔 특히 화장실 인테리어 작은 호텔같아요조식도 집밥먹는 기분으로 든든하게 먹었습니다사장님도 친절하고 인상도 좋으세요다음에 또 오려구요,kakao,5,20.01.26.
3388,CONT_000000000500843,miran,위치 맛있는 아침밥 따뜻하고 깨끗한 시설 다음에 산방산 머물게 되면 다시 찾고 싶어요,kakao,5,20.01.14.
3389,CONT_000000000501085,미니,박일 제주도 여행 마지막날 수박 가격도 저렴하고 괜찮아요 잘 쉬고왔어요 ,kakao,5,23.01.24.
3390,CONT_000000000501085,꽃,냄새 썩은 내나고 바닥에 얼룩도 안닦음 너무 더러워요 직원은 굉장히 기분나쁘게 사람을 대해요절대 절대 절대 절대 절대 가지마세요수년이 지난 지금까지도 이 숙소 이름이 기억날정도로 최악의 경험이었습니ㅣ다,kakao,1,22.12.19.
3391,CONT_000000000501085,카투,새벽 시 분에 목청 큰 닭이 갑자기 울어댑니다꼬끼어오엉어어어어어억오오오오옥비명소리같기도 하고 새벽에 자다가 들으면 소름끼칩니다 또 새벽 시 시 계속 대중없이 울어대는데 잠을 잘 못잤어요,kakao,1,22.12.16.
3392,CONT_000000000501085,조현상,다른분들 리뷰 참고하세요딱 저렴하고 잠잘 수 있고 씻을 수 있습니다그 이상의 것을 바라시면 안됩니다숙소값 아껴서 제주에서 재미있게 놀았습니다,kakao,3,22.10.14.
3393,CONT_000000000501085,댄댄이,리조트라 친절은 바라지도 않았는데 정말 기본적인 위생이 엉망인 숙소입니다 첨보는 크기의 바선생부터 각종 벌레들에 객실 컨디션 수건얼룩 정말 경악하고 갑니다 최악의 숙소,kakao,1,22.08.31.
3394,CONT_000000000501085,대충리뷰,왜 이가격인지 가보고 알았음수영장도 하루종일 이용 가능한것도 아니고조금만 더 관리좀 하지,kakao,3,22.08.22.
3395,CONT_000000000501085,푸르륵,정말 숙박 가성비에 충실한 곳 그거만 본다면 괜찮네요 내부 취사 불가능 생수 지급을 하지 않음 사서 들어가야 함 세탁서비스가 있으나 셀프세탁방만하지는 않음 수영장 있음 있을건 있으나 귀찮은 건 다 빼버린 느낌이네요,kakao,3,22.07.27.
3396,CONT_000000000501085,대지 (최원식),일단 주차장에서 악취가 나고 청소가 전혀 안됐음 베개에 머리카락이 있고 수세식에 거의 모든것이 관리가 되어 있지 않음 집사람에게 혼났음,kakao,1,22.01.22.
3397,CONT_000000000501085,윤서현,청결도 별로 시설도 별로 형광등에 벌레들이 ㅜㅜ 가성비 따지다가 벌레 땜에 기절할 것 같아요 편의점도 언제 여는지 모르겠고 가도 사람 없이 닫혀만 있네요 청결 상관없고 벌레도 전혀 안 무섭고 잠만 자면 된다 싶은 분들은 저렴하니 추천드려요,kakao,1,21.11.24.
3398,CONT_000000000501085,김진혁, 박 예약박 만수영장운영여름에만 운영 가성비 좋음코델리아호텔 수영장 이동하여 이용 가능조금 좁더라도 호델 예약 추천함,kakao,3,21.10.03.
3399,CONT_000000000501085,Patrick 의현 Chung,                                                                                                               ,kakao,1,21.07.29.
3423,CNTS_000000000022920,나더,어메니티 세심하고 작은원룸같아서 답답함은있지만 편했습니다이런데는 바라면안되지만 엘레베이터없어서 힘들었어요,kakao,4,22.08.05.
3424,CNTS_000000000022920,이도희_Stella,함덕비치와 분 이내 거리입니다 난방 잘 되고 깔끔하고  수건 넉넉히 비치  조리도구가 있는데 수저  젓가락 포크는 없어요 저는 회용 사서 쓰고 싱크대에 놓고 왔어요 낮에 혹시 숙소에 머무시면 체크아웃한 방을  치우시는 소리에 좀 시끄러우실 수도 있어요 체크아웃 할 때  귤을 주셔서 새콤 달콤 잘 먹었어요 바로 옆에 너븐숭이  기념관도 있어요 제주를 기억해야하는 이유이기도 하다는 생각이 들어요,kakao,5,21.02.08.
3425,CNTS_000000000022920,라온제나,인  원룸에서 박 합니다조식 맛집이라는 평이 있던데 왜 그렇게 표현했는지 먹어보면 알아요 종류는 단출하나 제대로된 조식입니다 맛도 좋고요 숙소 깨끗하고 인이 사용하기에는 적당합니다 단 화장할 수 있는 공간이 부족한 것은 아쉽습니다 카페에서 조용히 차 마시기도 좋고 좋은 시간 보내다 가요 사업 번창하세요,kakao,5,20.02.21.
