WRITER,CONTENT,TYPE,SCORE,CREATED_AT,OPEN_CLOSE_TIME,CATEGORY,STORE_NAME,STORE_ADDR,STORE_SCORE,HOMPAGE,ECT
이수용,,카카오맵,3,21.04.06.,08:00 ~ 21:00,분류: 시장,제주동문재래시장,"제주특별자치도 제주시
                관덕로14길 20
                 (우)63192",3.1점,jejudongmun.modoo.at,"['wifi', 'parking']"
이현철,,카카오맵,5,21.04.06.,08:00 ~ 21:00,분류: 시장,제주동문재래시장,"제주특별자치도 제주시
                관덕로14길 20
                 (우)63192",3.1점,jejudongmun.modoo.at,"['wifi', 'parking']"
😼,상인들끼리 싸우더라고요ㅋㅋㅋㅋㅋㅋㅋㅋ<br/>남 잘되니까 배가아픈건지 큰소리치며ㅋㅋㅋㅋㅋ<br/>진짜 부끄러운줄 아세요;;,카카오맵,1,21.04.04.,08:00 ~ 21:00,분류: 시장,제주동문재래시장,"제주특별자치도 제주시
                관덕로14길 20
                 (우)63192",3.1점,jejudongmun.modoo.at,"['wifi', 'parking']"
김상균,"유튜브 영상으로 만들어 봤어요~^^<br/><br/><br/>가볼만한 곳 2021 제주 동문시장 구경 (천안에서 왔어요)  너무 좋아요  제주도 가면 ""필수 코스"" 가볼만한 곳 Korea jeju 활기~살아있는곳~어린시절 추억의 야시장 느낌",카카오맵,5,21.04.04.,08:00 ~ 21:00,분류: 시장,제주동문재래시장,"제주특별자치도 제주시
                관덕로14길 20
                 (우)63192",3.1점,jejudongmun.modoo.at,"['wifi', 'parking']"
CYJ,9시경 가면 거의 닫혀있음. 정문에서 직진하다가 우측골목 (2시경) 빠지면 제일큰 제주 초콜릿. 타르트 선물파는곳이 있음. 여기가 마트나 서귀포 올레시장 보다 쌈. 무조건 선물은 여기서 구입해야함.,카카오맵,2,21.03.31.,08:00 ~ 21:00,분류: 시장,제주동문재래시장,"제주특별자치도 제주시
                관덕로14길 20
                 (우)63192",3.1점,jejudongmun.modoo.at,"['wifi', 'parking']"
권태형,랍스터 줄이빠이라서 엄두도 못내고<br/>정신1도없음<br/>빠르게 줄안서는 음식만 포장해왔는데<br/>맛은나쁘지않았는데 가성비는 진짜 최악이네요ㅎㅎ<br/>관광지라 이해함<br/>한번경험은해볼만,카카오맵,3,21.03.20.,08:00 ~ 21:00,분류: 시장,제주동문재래시장,"제주특별자치도 제주시
                관덕로14길 20
                 (우)63192",3.1점,jejudongmun.modoo.at,"['wifi', 'parking']"
용막골,그냥 서귀포에서 다 사고 오세요<br/>여긴 걍 비싸고 손님 흑우로 봄,카카오맵,1,21.03.14.,08:00 ~ 21:00,분류: 시장,제주동문재래시장,"제주특별자치도 제주시
                관덕로14길 20
                 (우)63192",3.1점,jejudongmun.modoo.at,"['wifi', 'parking']"
뀨,,카카오맵,4,21.03.11.,08:00 ~ 21:00,분류: 시장,제주동문재래시장,"제주특별자치도 제주시
                관덕로14길 20
                 (우)63192",3.1점,jejudongmun.modoo.at,"['wifi', 'parking']"
밥뚜껑,이름이 무색하게 별로.<br/>주차장도 너무 없고...<br/>다른 시장 가세요,카카오맵,1,21.02.27.,08:00 ~ 21:00,분류: 시장,제주동문재래시장,"제주특별자치도 제주시
                관덕로14길 20
                 (우)63192",3.1점,jejudongmun.modoo.at,"['wifi', 'parking']"
(무작정),그냥그럼,카카오맵,3,21.02.25.,08:00 ~ 21:00,분류: 시장,제주동문재래시장,"제주특별자치도 제주시
                관덕로14길 20
                 (우)63192",3.1점,jejudongmun.modoo.at,"['wifi', 'parking']"
쩡찐,여긴 진짜 밤에 가세요...여행동선이 안맞아서 아침에 갔더니 구경할게 별로없네요..<br/>코로나 시댄데...아무리 마스크를 했더라도 아이들한테 팔짱끼고 호객행위하시는건 좀 아닌거 같아요...이해는 하나 요즘같은 시댄 좀 자제 하심이....<br/>딱새우 포장해서 밤에 먹었는데 아이스팩 2개 넣어주셨네요...다만 간장 담아 먹을 용기를 안주셔서 조금 불편하긴 했어요..,카카오맵,2,21.02.23.,08:00 ~ 21:00,분류: 시장,제주동문재래시장,"제주특별자치도 제주시
                관덕로14길 20
                 (우)63192",3.1점,jejudongmun.modoo.at,"['wifi', 'parking']"
융,밤엔 사람이 항상 가득... 시장가면 꼭 먹는 전복김밥!!! 맛있어용,카카오맵,4,21.02.22.,08:00 ~ 21:00,분류: 시장,제주동문재래시장,"제주특별자치도 제주시
                관덕로14길 20
                 (우)63192",3.1점,jejudongmun.modoo.at,"['wifi', 'parking']"
지구별 미식여행,멍개해삼-만원/ 돌돔-2만원 .... 양이 정말 아쉽네요;; 관광객용,카카오맵,1,21.02.22.,08:00 ~ 21:00,분류: 시장,제주동문재래시장,"제주특별자치도 제주시
                관덕로14길 20
                 (우)63192",3.1점,jejudongmun.modoo.at,"['wifi', 'parking']"
바람의 향기,고객이 고객이 아닌돈일뿐  ..,카카오맵,2,21.02.21.,08:00 ~ 21:00,분류: 시장,제주동문재래시장,"제주특별자치도 제주시
                관덕로14길 20
                 (우)63192",3.1점,jejudongmun.modoo.at,"['wifi', 'parking']"
수련,생각보다 작아서 안심했어요. 수산시장 초입에 회 2팩에 15000원 3팩에 2만원 이렇게 파세요. 딱새우도 1팩에 9천원 만._대<br/>감귤쥬스는 개당 2500정도 오메기떡도 택배주문 가능<br/><br/>나름 랍스터 구이쇼 보고 이것저것 맛있는 거 먹고 재밌었어요,카카오맵,3,21.02.20.,08:00 ~ 21:00,분류: 시장,제주동문재래시장,"제주특별자치도 제주시
                관덕로14길 20
                 (우)63192",3.1점,jejudongmun.modoo.at,"['wifi', 'parking']"
후기몰아서쓰는인간,,카카오맵,3,21.02.15.,08:00 ~ 21:00,분류: 시장,제주동문재래시장,"제주특별자치도 제주시
                관덕로14길 20
                 (우)63192",3.1점,jejudongmun.modoo.at,"['wifi', 'parking']"
이현순,,카카오맵,3,21.02.13.,08:00 ~ 21:00,분류: 시장,제주동문재래시장,"제주특별자치도 제주시
                관덕로14길 20
                 (우)63192",3.1점,jejudongmun.modoo.at,"['wifi', 'parking']"
밍밍,,카카오맵,5,21.02.13.,08:00 ~ 21:00,분류: 시장,제주동문재래시장,"제주특별자치도 제주시
                관덕로14길 20
                 (우)63192",3.1점,jejudongmun.modoo.at,"['wifi', 'parking']"
응히,뭐 말할게잇나요.좋아요그냥,카카오맵,5,21.02.12.,08:00 ~ 21:00,분류: 시장,제주동문재래시장,"제주특별자치도 제주시
                관덕로14길 20
                 (우)63192",3.1점,jejudongmun.modoo.at,"['wifi', 'parking']"
오늘도평가,"저녁 늦게 13,000원 주고 먹은 딱새우.... 남친 세입 먹고 안먹는데서 저 혼자 먹었어요 ㅜㅜ 차로 15분 거리에 숙소가 떨어져있기도 했었고, 몇시간 진열돼있던거라서 그런지 확실히 맛이 떨어졌습니다ㅜㅜ 담엔 제대로 먹어보고 싶어요...",카카오맵,2,21.02.09.,08:00 ~ 21:00,분류: 시장,제주동문재래시장,"제주특별자치도 제주시
                관덕로14길 20
                 (우)63192",3.1점,jejudongmun.modoo.at,"['wifi', 'parking']"
flow,,카카오맵,4,21.02.06.,08:00 ~ 21:00,분류: 시장,제주동문재래시장,"제주특별자치도 제주시
                관덕로14길 20
                 (우)63192",3.1점,jejudongmun.modoo.at,"['wifi', 'parking']"
🐷,음...한번쯤 밤에 들려보면 좋을곳?? 시장에 호객행위가 좀 심하긴 한데 그냥저냥 시장구경하면서 군것질거리 회포장하실 의도로 가시면 충분히 만족하실거라 생각듭니다,카카오맵,4,21.02.05.,08:00 ~ 21:00,분류: 시장,제주동문재래시장,"제주특별자치도 제주시
                관덕로14길 20
                 (우)63192",3.1점,jejudongmun.modoo.at,"['wifi', 'parking']"
JM,"*** 과일(천혜향, 레드향) 서귀포 올레시장보다 2배이상 비싸요.*** 심지어 쿠팡보다도 비싸고 우리동네 하남 슈퍼하고 가격이 비슷하거나 비싸요. 굳이 동문시장까지 가서 비싸게 거기다가 택배비까지 지불하며 사면 호구 ㅋ. 서귀포보다 비싼건 이해할 수 있어도 육지동네슈퍼보다 비싼건 정말이지...과일가게 싹 다 둘러보아도 가격다 비슷해요.  참고로 서귀포는 레드향 엄청큰거 6개 만원. 동문은 그 반만한거 5개 만원.  서귀포에서 산거 사진 첨부해요",카카오맵,1,21.02.04.,08:00 ~ 21:00,분류: 시장,제주동문재래시장,"제주특별자치도 제주시
                관덕로14길 20
                 (우)63192",3.1점,jejudongmun.modoo.at,"['wifi', 'parking']"
복권1등당첨자,,카카오맵,1,21.02.03.,08:00 ~ 21:00,분류: 시장,제주동문재래시장,"제주특별자치도 제주시
                관덕로14길 20
                 (우)63192",3.1점,jejudongmun.modoo.at,"['wifi', 'parking']"
김소연,"싸고, 친절하시고, 볼거리, 먹거리, 야시장도<br/>좋았습니다.<br/>그지역에 재래시장이 젤 확실한  관광지죠.<br/>빽빼꺼분들께 적극추천합니다.",카카오맵,4,21.02.02.,08:00 ~ 21:00,분류: 시장,제주동문재래시장,"제주특별자치도 제주시
                관덕로14길 20
                 (우)63192",3.1점,jejudongmun.modoo.at,"['wifi', 'parking']"
남자4,사람이 바글바글 먹을꺼보단 불쇼,카카오맵,3,21.01.28.,08:00 ~ 21:00,분류: 시장,제주동문재래시장,"제주특별자치도 제주시
                관덕로14길 20
                 (우)63192",3.1점,jejudongmun.modoo.at,"['wifi', 'parking']"
😆,딱새우 맛있어요,카카오맵,5,21.01.19.,08:00 ~ 21:00,분류: 시장,제주동문재래시장,"제주특별자치도 제주시
                관덕로14길 20
                 (우)63192",3.1점,jejudongmun.modoo.at,"['wifi', 'parking']"
여름,,카카오맵,4,21.01.19.,08:00 ~ 21:00,분류: 시장,제주동문재래시장,"제주특별자치도 제주시
                관덕로14길 20
                 (우)63192",3.1점,jejudongmun.modoo.at,"['wifi', 'parking']"
김수철,,카카오맵,5,21.01.18.,08:00 ~ 21:00,분류: 시장,제주동문재래시장,"제주특별자치도 제주시
                관덕로14길 20
                 (우)63192",3.1점,jejudongmun.modoo.at,"['wifi', 'parking']"
TH,8시쯤갔는데 다 닫았네요ㅜㅜ,카카오맵,3,21.01.17.,08:00 ~ 21:00,분류: 시장,제주동문재래시장,"제주특별자치도 제주시
                관덕로14길 20
                 (우)63192",3.1점,jejudongmun.modoo.at,"['wifi', 'parking']"
프로가되자,"여행자들의 거리...제주 마지막보루...여기까지 무너지면 제주의 경기,활기는 끝장난다..",카카오맵,5,21.01.11.,08:00 ~ 21:00,분류: 시장,제주동문재래시장,"제주특별자치도 제주시
                관덕로14길 20
                 (우)63192",3.1점,jejudongmun.modoo.at,"['wifi', 'parking']"
여행족,활발한 시장 좋아요!,카카오맵,5,21.01.07.,08:00 ~ 21:00,분류: 시장,제주동문재래시장,"제주특별자치도 제주시
                관덕로14길 20
                 (우)63192",3.1점,jejudongmun.modoo.at,"['wifi', 'parking']"
단단,,카카오맵,4,20.12.28.,08:00 ~ 21:00,분류: 시장,제주동문재래시장,"제주특별자치도 제주시
                관덕로14길 20
                 (우)63192",3.1점,jejudongmun.modoo.at,"['wifi', 'parking']"
Puhaha,구경도잼있고 맛난거도많아요,카카오맵,5,20.12.25.,08:00 ~ 21:00,분류: 시장,제주동문재래시장,"제주특별자치도 제주시
                관덕로14길 20
                 (우)63192",3.1점,jejudongmun.modoo.at,"['wifi', 'parking']"
JW,골라 먹는 재미.,카카오맵,5,20.12.14.,08:00 ~ 21:00,분류: 시장,제주동문재래시장,"제주특별자치도 제주시
                관덕로14길 20
                 (우)63192",3.1점,jejudongmun.modoo.at,"['wifi', 'parking']"
장재영,,카카오맵,5,20.12.12.,08:00 ~ 21:00,분류: 시장,제주동문재래시장,"제주특별자치도 제주시
                관덕로14길 20
                 (우)63192",3.1점,jejudongmun.modoo.at,"['wifi', 'parking']"
wpwn,"넓은길 엄청 큰 초콜릿 가게에서 바가지 썼어요.ㅜㅠ 자기네가 정식 계약 맺은 거며 원가라고, 다른 곳이 손해보며 유통기한 얼마안남은거 파는거래요.ㅎㅎ",카카오맵,1,20.12.08.,08:00 ~ 21:00,분류: 시장,제주동문재래시장,"제주특별자치도 제주시
                관덕로14길 20
                 (우)63192",3.1점,jejudongmun.modoo.at,"['wifi', 'parking']"
긍정루♩,싱싱하고 저렴한 해산물들이 가득합니다,카카오맵,5,20.12.06.,08:00 ~ 21:00,분류: 시장,제주동문재래시장,"제주특별자치도 제주시
                관덕로14길 20
                 (우)63192",3.1점,jejudongmun.modoo.at,"['wifi', 'parking']"
giback,딱새우회 싸게 먹어서 만족입니다~<br/>이젠 8천원 짜리도 팔더라구요,카카오맵,5,20.12.06.,08:00 ~ 21:00,분류: 시장,제주동문재래시장,"제주특별자치도 제주시
                관덕로14길 20
                 (우)63192",3.1점,jejudongmun.modoo.at,"['wifi', 'parking']"
소나,"기대한 만큼의 시장이었어요. 올레수산에서 딱새우,감성돔 등 회 떠서 왔고 계란김밥은 밥이 필요할 것 같아 줄선 집에서 샀는데 딱 예상 가능한 그 맛이었어요. <br/>그런데 돌아올 때 옥돔을 구입해 왔는데, 냉동 옥돔 아이스팩에 넣어주니 안 녹는다고 상인분이 그러셨는데 다 녹았구요^__^ 옥돔 소량으로 사오실 분들은 반건조를 추천드립니다.",카카오맵,4,20.12.03.,08:00 ~ 21:00,분류: 시장,제주동문재래시장,"제주특별자치도 제주시
                관덕로14길 20
                 (우)63192",3.1점,jejudongmun.modoo.at,"['wifi', 'parking']"
.,,카카오맵,4,20.11.20.,08:00 ~ 21:00,분류: 시장,제주동문재래시장,"제주특별자치도 제주시
                관덕로14길 20
                 (우)63192",3.1점,jejudongmun.modoo.at,"['wifi', 'parking']"
AJLee,8번게이트 쪽에 맛집 많아요,카카오맵,5,20.11.14.,08:00 ~ 21:00,분류: 시장,제주동문재래시장,"제주특별자치도 제주시
                관덕로14길 20
                 (우)63192",3.1점,jejudongmun.modoo.at,"['wifi', 'parking']"
조현재,수박주스 완전 추천해요!,카카오맵,5,20.11.13.,08:00 ~ 21:00,분류: 시장,제주동문재래시장,"제주특별자치도 제주시
                관덕로14길 20
                 (우)63192",3.1점,jejudongmun.modoo.at,"['wifi', 'parking']"
S:D,여행초반에 갔던<br/>서귀포올레시장이랑 너무 비교됩니다<br/>-<br/>딱새우나 회 상태도 냉동같고 별로고<br/>길거리 음식 가격도 너무 창렬하고<br/>기념품으로 사갈 공산품 가격도 더 비싸고<br/>뭐하나 서귀포보다 나은게 하나도 없습니다<br/>푸드트럭 가격 깡팬데 줄은 또 오지게 김<br/>저녁먹으러 갔다가 그나마 저 만두하나 사먹고<br/>그냥 호텔들어가서 잤습니다<br/>-<br/>이럴줄 알았으면 선물로 사갈<br/>귤향과즐이랑 한라산미니어쳐세트 같은거<br/>서귀포올레시장에서 다 미리 샀을겁니다<br/>공산품가격까지 더 비쌀줄은 몰랐습니다<br/>가격표도 안붙여 놔서 다 물어봐야하고<br/>동문시장안에서는 가격비교 하실필요없어요<br/>진짜 다 똑같습니다 100원도 안틀림<br/>-<br/>서귀포도 가시는 분들은 출국전에 동문가지말고<br/>그냥 미리 서귀포에서 시장은 다 즐기세요<br/>딱새우회 사드실분도 서귀포에서 드세요<br/>딱새우사진은 서귀포시장에서 먹은거 첨부합니다,카카오맵,1,20.11.11.,08:00 ~ 21:00,분류: 시장,제주동문재래시장,"제주특별자치도 제주시
                관덕로14길 20
                 (우)63192",3.1점,jejudongmun.modoo.at,"['wifi', 'parking']"
