,feature,label
5859,"공항에서 가까움, 전용 셔틀 버스 운영^^K3 차량을 40시간 정도 렌트했습니다. 공항에서 전용 셔틀버스로 5분 정도 이동했습니다. 차량은 3만8천 정도 운행한 차량이었고 세차 상태도 좋았습니다. 바로 옆에 주유소가 있어 차량 반납때 필요한 주유에도 편리함이 있었습니다. 재방문 의사가 있습니다.",0
5860,친절하고 공항에서도 가깝고 좋아요,1
5861,"무제한 보험이여도 타이어 보상은 안되고,타이어 옆의 살점이뜯겨 사고위험이 있는데도 직원분은 괜찮다는 말만...ㅠ",1
5862,일처리 깔끔하네요. 안내여직원이 친절하진 않습니다만 일은 잘하네요. 차도 깨끗하구요. 전기차 탈만 했어요,0
5863,차량 깨끗하고 냄새안나고 자차보험했는데 사고안나서 추가비용도 없었어요,1
5864,다좋은데 카운터 여직원의 접객 태도는 정말 문제입니다. 거의 이태리에서 렌트카 빌리는 수준의 고압적 태도. 반말 듣지 않은게 다행이라 느껴야 하나?  아무리 가격이 좋다고 해도 보고타 이용은 두번으로 끝내야 할듯 합니다.,1
5865,친절하고가성비 굿그리고 일찌기 반납햇더니…,0
5866,항상 제주에서 렌트하면서 느끼는 거지만처음 차 받았을때 들어있는 기름은 조금만 타도 다 사라지는 기적을 볼수 있습니다주행거리 연비도 짧게 뜨고…,1
5867,100% 비대면 렌터카네요 ㅎㅎㅎ 상담 잘해주시고 차도 깨끗하니 좋았고 ...제주 여행 즐거웠습니다..저는 다음에 또 이용할듯요,1
5868,"깔끔. 공항 오갈때 픽업다 되고, 별다른 말없이 빠른 절차진행. 차도 거의 새것예전보다 가격이 많이 올라 당황했으나 다른데도 다 올랐으니...",1
5869,"최악에 렌터카저녁 9시부터 예약해 두었으나,비행기 연착으로 9시 랜딩…",1
5870,전기차사용했는데 차안도깔끔하고 괜찮았어요 하지만 짧은일정이라면 편하게 휘발유차량빌릴걸 후회했슴다 ㅠ 하지만 서비스나 가격이나 차량상태는 좋았어요,0
5871,최대한 높은 자차보험을 들엇음에도 불구하고 휠타이어는 보험처리가 안됀다는 억지로 다신쓰고싶지않음..셔틀도 엄청늦고 늦게온 셔틀도 짜증이지만 접수하시는분이 혼자라 느리게 차 받음..,1
5872,가격저렴하고 다양한 차종을 보유하고 있습니다.,0
5873,면허증을 안챙겨가서  당황햇엇는데  직원분이 친절하게 대응해주셔서 무사히 렌터해서 즐거운여행되엇습니다.,1
5874,남변도 만족했습니다.저희는 티구안 이용했고 차량 인수도 빠른 시간내 가능하더라구요.대여 편안했습니다,1
5875,제주여행하는데 덕분에 잘 이용함,1
5876,19시에 도착해서 셔틀타는대서 50분기달렷는디 셔틀옴. 다른렌트카업체 차 3대왓다갈동안 한번옴 ㅋㅋ 삼실 직원1명뿐이던데 차도 늦게받고. 성질급한 한국사람한텐 최악임. 기분좋게 여행하고 싶다면 비추. 다른대가쇼,1
5877,합리적  가격으로  렌트했어요.,0
5878,사설업체임에도 관광에 도움될만한 책자를 잘 구비해둠. 이런 작은 것에 신경쓰는 업체는 다른 부분도 믿음직하겠다 싶네요.,1
5879,싸고 친절하게 잘 이용했다. 공항에 픽업차량 운전해주시는분 너무 친절하시다.,1
5880,제주가서 렌트를 많이 해봤는데 가성비는 최고 같아요. 공항하고도 가깝고 좋아요,1
5881,차상태가 별로 안좋아요 외관도 여기저기 까지고 세차도 안 된차량 배정해주고 불친절하고 담에다시이용할일 없을것 같네요,1
5882,불친절.차가 다오래됨.다음에 안찾음.…,0
5883,음...생각해보니 이상하네…,0
5884,제주관광 3회차인데 차량 받기까지 시간이 젤 짧아요ㅎ 차량 사진은 필수! 즐거운 여행하세요ㅎ,0
5885,세차 안되어있고 시트다 졌어지고 픽업도 쓰레기 진짜 대기업이 하는 업체권장 한번보고 안볼 사람이라고 하는짖이 꼭 시장잡배들 같음,1
5886,공항에서 가깝고 이용하는데 편리했어요잘 사용했습니다,0
5887,다음에 다시 이용해도 좋은 곳~^,1
5888,다양한 차종과 차량 내부가 깨끗하게 관리되어 있었으나 화장실이 사용할 수 없는 상황인 것이 조금 아쉬웠다,1
5889,가격대비 정말만족합니다 제주로 가면 또 가겟슴더,1
5890,차량상태도 깨끗하고 상담직원분들도 친절하십니다.다만 셔틀기사님 너무 무서워요~~ㅠㅠ,1
5891,차의 상태는 좋으나 공항으로 다시가는 버스가 작아서 못 타고 택시를 타고 감,1
5892,공항서 조금 멀긴 하지만 셔틀이 가까이 있어 좋고 차도 좋았고 반납도 편하고 좋았어요,1
5893,차량태워주시는분 저번에왔을땐친절하시고 캐리어가방도넣어주시고빼주시고했는데 넣어주지도 빼주지도않고 문열고 손가락으로넣으라고손짓하네여ㅋㅋㅋ,1
5894,세차도 않돈 차에 직원은 완전 불친절 다신 않쓴다,0
5895,실제 직원분들 친절하고 차량 대여 반납도 빨리빨리 진행되서 시간아끼고 너무 좋았습니다,0
5896,비수기라 가격만족 서비스만족 차량상태 만족... ^^,1
5897,저렴한가격에 빌릴수 있습니다.다만 공항과 거리가 조금 있는점이 아쉽습니다.셔틀이 10분마다가 아닌 30분마다인점이 아쉽습니다.,1
5898,제주도 올때 자주 이용하는 렌터카로 친절하고 위치도 좋네요,1
5899,차량은 좋은데 상담원 여자분이 상당히 불친절함할인티켓 문의했더니 귀찮은듯 다른 친절한 렌터카 알아보라고 함~,1
5900,차음부터 끝까지 불친절합니다.사장이 외국인인데 혐한있어요. 여기 쓰지마세요,0
5901,공항 15분거리 저렴한가격 나쁘지않음 지프컨패스 4박 50만원정도,0
5902,차도 깨끗하고 체크도 꼼꼼하게 해주고 편리하게 이용 했습니다.,1
5903,자신이 운영하는 차량에 뭐가 무슨기능이 있는지 제대로 답변을 못해주네요,1
5904,엔젠렌터카 예약했었는데 예약된 차 수리로 인해  연결 된 곳이다좋은지 모르겠으나 나쁘지도 않다…,0
5905,친절하고 서비스도좋았어요.,1
5906,직원분들 친절하고 차량 상태도 좋았어요.,1
5907,완전자차무제한이라 선택블랙박스도 있고  좋으네요,1
5908,친절하고 차량도 좋아요~~,1
5909,차에 기름 남으면 당연히 돌려 주어야죠 양심적으로  합시다!~~,1
5910,다 좋았는데 아쉽네요.데스크 여직원분들만 아니었어도 별5개였는데,0
5911,"차량 내부 깨끗, 6천밖에 안탄 신차^^완전 좋았음 ㅋㅋ",0
5912,저렴한 가격 좋아요.바빠서 그런지 직원들 친절도는 떨어지는 편.,1
5913,"차는 좋은데, 직원들 좀 이상해요",1
5914,공항에서 가깝고 반납시 바로 옆에 주유소가 있어 편하더라구요.,1
5915,전 매번 만족했구요~ 재예약 백프로요~,1
5916,위치는좋은데 친절도는 사알짝 약하네요 렌트카는 좋았어요,1
5917,가격이 저렴합니다. 공항에서는 조금 떨어져 있습니다.,1
5918,응대인원이 많고 제법 규모가 큰듯함.,1
5919,직원분들 친절 ~신형차량아주 좋아요,1
5920,그냥 저렴한렌터카인데 자세히보면 저렴하지않은,1
5921,점검잘하지못합니다..청소불량.차안냄새나요.펑커차량인지잘보고사진필히찍어두세요,0
5922,공항에서 픽업하시는분이 약간 불친절하시는 느낌..차량도 12인승이지만...그닥...,0
5923,후기보고 호불호갈리나했는데저희는 괜찮았어요ㅎㅎ 만족합니다,0
5924,직원분들친절하시네요,1
5925,일하시는 분들이 완전 친절하신건 아니지만 이정도면 만족,1
5926,친절합니다,1
5927,친절하시고 렌트가도 깨끗하네요,1
5928,비와서 와이퍼 키니 뻑뻑해서 소음발생...,1
5929,차 깔끔. 저렴. 덤탱이 없음. 나중에 제주도 오면 또 빌릴꺼임.,1
5930,가격좋음. 비가오고 했을때 서비스등은 많이 아쉬움.,1
5931,친절하고 오버된 기름값도 돌려줍니다,1
5932,차량깔끔하구요 직원도 친절합니다,1
5933,렌터카 예약했는데 진짜 차도 깨끗하고좋더라고요,1
5934,친절하고 차도 깨끗합니다,1
5935,괜찮은것 같습니다. 친절했고 덤탱이도 없었습니다.,1
5936,싸다 공항에서 약간 멀지만 셔틀이 있어서 괜찮음,1
5937,저렴합니다 근데 와이퍼가 오래됐네요,1
5938,새차 너무 깨끗한차 받아서 여행 너무 즐겁게 했습니다 .,1
5939,친절하고 저렴하고 좋네요,1
5940,친절,1
5941,차량 및 접수 문의 빠르고 괜찮았어요,1
5942,차가 싸고 성능이 좋아요.,1
5943,가격 굿 실내는 음...  내부세차 필요,1
5944,가격도 저렴하고 차도 좋은편임,1
5945,친절함,1
5946,가스 앵꼬를 빌려주니 이거참 컨트롤하기 힘들겠네요,1
5947,가격도괜찮고   차량상태도   양호함,1
5948,다른곳 강추.. 개 쓰레기업체임..싸가지에..,1
5949,다른건 다 괜찮았는데 셔틀 난폭운전 짜증,0
5950,"새로생겼나, 차들이 모든 깨끗",1
5951,저렴한 가격에 렌트해서 잘 썼습니다.,1
5952,공항이랑 가까왔는데 40분이나 지나 공항에 태워다줘서 늦을뻔,1
5953,친절하고 으뜨으로 좋았습니다.,1
5954,차가 깨끗하고 친절합니다,1
5955,이용이 편리한 곳입니다,1
5956,큰 문제없이 잘 이용했습니다.,1
5957,"차,불안했음.",1
5958,편하게 잘이용했어요,0
5959,가격 신속성 아주 좋아요,1
5960,친절  꽝차량상태 꽝,1
5961,실속있는가격과 친절한서비스,0
5962,아주 잘 사용하고 갑니다!,1
5963,공항에서 버스가 제일 늦게 합니다,1
5964,차가 깔끔하고 좋아요,0
5965,실내청소 불량 빼고 다 괜찮음,1
5966,"출차,반납이 빠름",1
5967,차 상태가 까리해요,1
5968,잘 이용했어요,1
5969,가격좋고 서비스 좋습니다,1
5970,항상 잘좋아요,1
5971,친절하고 편해요,1
5972,"공항에서 가깝고, 일처리도 빠릅니다.",1
5973,평범해요~,1
5974,만족합니다.,1
5975,차깨끗하고 좋네요,1
5976,저렴하게 잘 이용했음,1
5977,친절하시고 차좋습니다,1
5978,전반적으로 괜춘합니다.,1
5979,괜찮아요나쁘지 않아요,1
5980,차량이 오래되었네요~~,1
5981,네비가 안되고... 차도..,1
5982,신속 정확 좋아용,0
5983,저렴한거 같아요,1
5984,블루투스가 안되용,1
5985,다시는 이용하고 싶지 않은 렌터카,1
5986,음..직원들 서비스 교육,0
5987,차많은것같네요,1
5988,불친절에 별하나도 아까움,1
5989,괜찮아요,0
5990,친절하진 않다,1
5991,친절해요,1
5992,좋지도 나쁘지도,1
5993,친절,1
5994,좋다,1
5995,친절함.,1
5996,공항에서 멀어요,1
5997,써비스 제로임다,1
5998,렌트카가 너무 늦게 옴,0
5999,친절함,0
6000,대체로조았읍니다,1
6001,좋아요,1
6002,괜찮아요,1
6003,좋아요,1
6004,실망,1
6005,나쁘지않음,0
6006,싸고 빠른 렌트카,1
6007,좋았습니다,1
6008,아주친절,1
6009,불친절함,1
6010,불친절 부정확,1
6011,빠름 빠름,0
6012,불친절 불친절,1
6013,굿초이스,0
6014,👍�,1
6015,불친절,1
6016,고객이 차량 인수할 때는 직원이 같이 흠집 확인하는 절차 없이 차 내주더니 반납할 때는 꼼꼼히 훑어보고 촬영까지.. 제주도 지역 업체는 다 그런가?,1
6017,공항에서 좀 멀어요..,1
6196,"이 곳에 들어서는 순간 남자라면 묘한 향수를 느낄 수 있다. 버스 맨 뒷자리의 친구들과 어색하게 웃던 아름다운 추억말이다.또 영화를 좋아하는 사람이라면 ""매드맥스""를 떠올릴 수 있다. 공항에서 픽업 되는 순간부터 넥슨도 제제하지 못할 실전 막자운전을 경험할 수…",0
6197,절대 절대 절대 가지마세요 말을 하는건지 마는건지 말을 못하는건지 목소리 하나도 안들리고 설명 똑바로 안하고 으물으물 거리고 차 빌리고 가는데 큰목소리로 욕하고 손님 응대하는 것도 진짜 싸x지 없고 운전도 위험하게합니다 정말 양아치 소굴입니다 그 따위로 장사하지마십쇼 절대가지마세요 이거보고,0
6198,"[전연령 일반자차],전기차 2박 3일 사용이 12만원에 연료비 무료=가성비 좋음 다만 충전소가 급속이 아니면 속터짐 충전시간 꽤 걸리는 편+ 현재는 전연령 일반자차 2박 3일 16만원이네요!",1
6199,고객한테 굉장히 굉장히 불친절합니다계약서가 아주 불공정하고계약할땐 고객님이고 차 반납할땐 호갱님입니다…,0
6200,여기 너무 바가지가 심하고 그리고 진짜 너무 불친절해요 절대 절대 이용하지 않는 것을 추천드립니다. 고객을 대할 때의 예의 먼저 배웠으면 좋겠네요 당당하지 않고 돈을 더 받으려니까 중얼중얼 거리시는거겠죠? 별점 1점도 너무 아깝네요 또 제 친구가 전화했을 때랑 제가 전화했을 때랑 가격이 다른건 뭔가요? 어이가 없네요,0
6201,양아치 소굴이란 말이 딱 적절별 한개도 아까움 왜 0개는 없음설명해주면서 귀찮은 티 팍팍 내고…,0
6202,별 한개도 아까워요... 일단 매우 불친절합니다.. 3박4일 렌트하는데 처음에 렌트값 36만원정도였는데 보험비를 11만원까지 올려서 40만원넘었어요..  어쩔수없다고 생각했지만.. 설명도 랩하듯이 걍 대충하고 뭘 제대로 알려주지도 않고 심지어 알려줄때 불쾌한 말투로 귀찮다는듯이 하는데.. 화가 너무나는데 참았어요.. 후.. 다시는 안갑니다.,0
6203,도착해서 기다리고있는데 직원은 빨리해결안해주고 전화만하고있어서 20분정도 늦었네요 그리고 차는 진짜 다깨지고 부서져있는거주네요 여기는 안오는게 차라리 더 좋다고 생각해요 차 반납할때도 끝까지 대충대충 하기싫어하네요 저는 여기 절대 안올생각입니다,0
