ID,WRITER,CONTENT,TYPE,SCORE,CREATED_AT,RENTAL_CAR_ID,image
11200,onl****,굿굿,네이버,4.37,21.1.31.일,98,['https://search.pstatic.net/common/?autoRotate=true&amp;type=w560_sharpen&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220919_25%2F1663570357068t7Cpi_PNG%2Fhi_place.png']
11201,꽃정은,친절해요,네이버,4.37,21.1.28.목,98,['https://search.pstatic.net/common/?autoRotate=true&amp;type=w560_sharpen&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220919_25%2F1663570357068t7Cpi_PNG%2Fhi_place.png']
11202,원푸댁,좋아요,네이버,4.37,21.1.23.토,98,['https://search.pstatic.net/common/?autoRotate=true&amp;type=w560_sharpen&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220919_25%2F1663570357068t7Cpi_PNG%2Fhi_place.png']
11203,hsp21hj,제주 렌트카,네이버,4.37,21.1.8.금,98,['https://search.pstatic.net/common/?autoRotate=true&amp;type=w560_sharpen&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220919_25%2F1663570357068t7Cpi_PNG%2Fhi_place.png']
11204,에브리띵39,인수과정이 간결해서 좋았어요,네이버,4.37,21.1.2.토,98,['https://search.pstatic.net/common/?autoRotate=true&amp;type=w560_sharpen&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220919_25%2F1663570357068t7Cpi_PNG%2Fhi_place.png']
11205,hsp21hj,그냥 제주 렌트요,네이버,4.37,21.1.2.토,98,['https://search.pstatic.net/common/?autoRotate=true&amp;type=w560_sharpen&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220919_25%2F1663570357068t7Cpi_PNG%2Fhi_place.png']
11206,럭키한일상,저렴하게 잘 이용했어융,네이버,4.37,20.12.25.금,98,['https://search.pstatic.net/common/?autoRotate=true&amp;type=w560_sharpen&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220919_25%2F1663570357068t7Cpi_PNG%2Fhi_place.png']
11207,vpf****,친절해요,네이버,4.37,20.12.20.일,98,['https://search.pstatic.net/common/?autoRotate=true&amp;type=w560_sharpen&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220919_25%2F1663570357068t7Cpi_PNG%2Fhi_place.png']
11208,대통령의연인,차량 배치간격이 조금 길어요고급자차 저렴히 이용했어요,네이버,4.37,20.12.20.일,98,['https://search.pstatic.net/common/?autoRotate=true&amp;type=w560_sharpen&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220919_25%2F1663570357068t7Cpi_PNG%2Fhi_place.png']
11209,보이콧 일본,저렴해요,네이버,4.37,20.12.18.금,98,['https://search.pstatic.net/common/?autoRotate=true&amp;type=w560_sharpen&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220919_25%2F1663570357068t7Cpi_PNG%2Fhi_place.png']
11210,dts****,"서울, 부산 지점도 이묭해봤는데 제주본점은 이번이 처믐이네요..근데 역시 친절한 서비스와 관리 잘 된 차량..기분이 좋아지는 곳입니다.",네이버,4.37,20.12.10.목,98,['https://search.pstatic.net/common/?autoRotate=true&amp;type=w560_sharpen&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220919_25%2F1663570357068t7Cpi_PNG%2Fhi_place.png']
11211,liebe187,제주 여행을 공항에서 시작하면서 하이렌터카 직원의 친절한 안내를 받고 상쾌하게 여행을 시작하게 도와주신 렌터카 직원분에게 감사 하다고 이렇게...,네이버,4.37,20.12.7.월,98,['https://search.pstatic.net/common/?autoRotate=true&amp;type=w560_sharpen&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220919_25%2F1663570357068t7Cpi_PNG%2Fhi_place.png']
11212,thdtkdgjs12,가격싸고 친절하고 좋아요,네이버,4.37,20.12.7.월,98,['https://search.pstatic.net/common/?autoRotate=true&amp;type=w560_sharpen&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220919_25%2F1663570357068t7Cpi_PNG%2Fhi_place.png']
11213,heeii23,다음에도 이용할 생각입니다,네이버,4.37,20.11.27.금,98,['https://search.pstatic.net/common/?autoRotate=true&amp;type=w560_sharpen&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220919_25%2F1663570357068t7Cpi_PNG%2Fhi_place.png']
11214,뿔달린천사,친절해요,네이버,4.37,20.11.24.화,98,['https://search.pstatic.net/common/?autoRotate=true&amp;type=w560_sharpen&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220919_25%2F1663570357068t7Cpi_PNG%2Fhi_place.png']
11215,onlyjandy,덕분에 행복한 제주여행 했어용,네이버,4.37,20.11.23.월,98,['https://search.pstatic.net/common/?autoRotate=true&amp;type=w560_sharpen&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220919_25%2F1663570357068t7Cpi_PNG%2Fhi_place.png']
11216,heeii23,다음에도 이용할거에요,네이버,4.37,20.11.23.월,98,['https://search.pstatic.net/common/?autoRotate=true&amp;type=w560_sharpen&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220919_25%2F1663570357068t7Cpi_PNG%2Fhi_place.png']
11217,미르3764,"차량 내부도 깔끔하고, 차량 점검도 잘 되어 있어서 이용하는 내내 불편함 없이 저렴한 가격에 잘 이용했습니다. 직원분들도 친절하게 잘 해주셨구요. ...",네이버,4.37,20.11.18.수,98,['https://search.pstatic.net/common/?autoRotate=true&amp;type=w560_sharpen&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220919_25%2F1663570357068t7Cpi_PNG%2Fhi_place.png']
11218,reagemini,직원분들도 친절하시고 차도 깨끗하고 좋네요.,네이버,4.37,20.11.17.화,98,['https://search.pstatic.net/common/?autoRotate=true&amp;type=w560_sharpen&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220919_25%2F1663570357068t7Cpi_PNG%2Fhi_place.png']
11219,KimHJ,이번에 또 이용했는데 역시 빠르고 좋네요차상태도 다른곳보다 괜찮아요,네이버,4.37,20.11.15.일,98,['https://search.pstatic.net/common/?autoRotate=true&amp;type=w560_sharpen&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220919_25%2F1663570357068t7Cpi_PNG%2Fhi_place.png']
11220,와이번스꺄,깔끔해요 싸게잘이용했어요,네이버,4.37,20.11.8.일,98,['https://search.pstatic.net/common/?autoRotate=true&amp;type=w560_sharpen&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220919_25%2F1663570357068t7Cpi_PNG%2Fhi_place.png']
11221,JjuJju,직원들이  진철해요차량도  깨끗합니다,네이버,4.37,20.11.8.일,98,['https://search.pstatic.net/common/?autoRotate=true&amp;type=w560_sharpen&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220919_25%2F1663570357068t7Cpi_PNG%2Fhi_place.png']
11222,어아엉아아아아,굿 좋아요,네이버,4.37,20.11.7.토,98,['https://search.pstatic.net/common/?autoRotate=true&amp;type=w560_sharpen&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220919_25%2F1663570357068t7Cpi_PNG%2Fhi_place.png']
11223,와이번스꺄,싸게잘이용했어요차도 깔끔했어요,네이버,4.37,20.11.7.토,98,['https://search.pstatic.net/common/?autoRotate=true&amp;type=w560_sharpen&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220919_25%2F1663570357068t7Cpi_PNG%2Fhi_place.png']
11224,나야나3017,공항에서 가깝고 좋아요.,네이버,4.37,20.11.4.수,98,['https://search.pstatic.net/common/?autoRotate=true&amp;type=w560_sharpen&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220919_25%2F1663570357068t7Cpi_PNG%2Fhi_place.png']
11225,kmy****,좋아요,네이버,4.37,20.11.2.월,98,['https://search.pstatic.net/common/?autoRotate=true&amp;type=w560_sharpen&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220919_25%2F1663570357068t7Cpi_PNG%2Fhi_place.png']
11226,다본다2022,픽업하러 와주시고 좋았어요,네이버,4.37,20.11.1.일,98,['https://search.pstatic.net/common/?autoRotate=true&amp;type=w560_sharpen&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220919_25%2F1663570357068t7Cpi_PNG%2Fhi_place.png']
11227,air****,차량 잘 이용했습니다. 번창하세요~,네이버,4.37,20.11.1.일,98,['https://search.pstatic.net/common/?autoRotate=true&amp;type=w560_sharpen&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220919_25%2F1663570357068t7Cpi_PNG%2Fhi_place.png']
11228,jin****,친절하게 잘 설명해 주셔서 감사합니다,네이버,4.37,20.10.28.수,98,['https://search.pstatic.net/common/?autoRotate=true&amp;type=w560_sharpen&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220919_25%2F1663570357068t7Cpi_PNG%2Fhi_place.png']
11229,마시멜로3389,공항에서 조금 먼 듯한데 차관리가 잘되어 있어요,네이버,4.37,20.10.26.월,98,['https://search.pstatic.net/common/?autoRotate=true&amp;type=w560_sharpen&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220919_25%2F1663570357068t7Cpi_PNG%2Fhi_place.png']
11230,도도징어,좋아요친절해요차 깨끗해여,네이버,4.37,20.10.26.월,98,['https://search.pstatic.net/common/?autoRotate=true&amp;type=w560_sharpen&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220919_25%2F1663570357068t7Cpi_PNG%2Fhi_place.png']
11231,jam****,깨끗한차량  이용,네이버,4.37,20.10.19.월,98,['https://search.pstatic.net/common/?autoRotate=true&amp;type=w560_sharpen&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220919_25%2F1663570357068t7Cpi_PNG%2Fhi_place.png']
11232,iijjoo,잘 타고 왔어요,네이버,4.37,20.10.18.일,98,['https://search.pstatic.net/common/?autoRotate=true&amp;type=w560_sharpen&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220919_25%2F1663570357068t7Cpi_PNG%2Fhi_place.png']
11233,지노4457,좋아요,네이버,4.37,20.10.18.일,98,['https://search.pstatic.net/common/?autoRotate=true&amp;type=w560_sharpen&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220919_25%2F1663570357068t7Cpi_PNG%2Fhi_place.png']
11234,소브로,일처리가 빨라서 좋아요,네이버,4.37,20.10.17.토,98,['https://search.pstatic.net/common/?autoRotate=true&amp;type=w560_sharpen&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220919_25%2F1663570357068t7Cpi_PNG%2Fhi_place.png']
11235,방방이026,좋아요,네이버,4.37,20.10.15.목,98,['https://search.pstatic.net/common/?autoRotate=true&amp;type=w560_sharpen&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220919_25%2F1663570357068t7Cpi_PNG%2Fhi_place.png']
11236,happyij,좋아요,네이버,4.37,20.10.15.목,98,['https://search.pstatic.net/common/?autoRotate=true&amp;type=w560_sharpen&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220919_25%2F1663570357068t7Cpi_PNG%2Fhi_place.png']
11237,emi****,깨끗하고 저렴한 렌트카. 넘 잘 쓰고  갑니다,네이버,4.37,20.10.13.화,98,['https://search.pstatic.net/common/?autoRotate=true&amp;type=w560_sharpen&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220919_25%2F1663570357068t7Cpi_PNG%2Fhi_place.png']
11238,uc****,직원분이 친절하게 해주셔서 감사했습니다.다음에 이용 또 할게요,네이버,4.37,20.10.11.일,98,['https://search.pstatic.net/common/?autoRotate=true&amp;type=w560_sharpen&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220919_25%2F1663570357068t7Cpi_PNG%2Fhi_place.png']
11239,dragon1804,굿,네이버,4.37,20.10.10.토,98,['https://search.pstatic.net/common/?autoRotate=true&amp;type=w560_sharpen&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220919_25%2F1663570357068t7Cpi_PNG%2Fhi_place.png']
11240,현준이아빠,굿,네이버,4.37,20.10.10.토,98,['https://search.pstatic.net/common/?autoRotate=true&amp;type=w560_sharpen&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220919_25%2F1663570357068t7Cpi_PNG%2Fhi_place.png']
11241,미키6681,최악이에요 가격이 싸서 예약했는데 왜 싼지 알겠네요 직원들도 불친절하고 꽉막힌 사람들밖에 없어요 여행의 시작부터 최악의 기분으로 시작하고 싶...,네이버,4.37,20.10.10.토,98,['https://search.pstatic.net/common/?autoRotate=true&amp;type=w560_sharpen&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220919_25%2F1663570357068t7Cpi_PNG%2Fhi_place.png']
11242,jw3314,새차  저렴하게 이용했어요,네이버,4.37,20.10.6.화,98,['https://search.pstatic.net/common/?autoRotate=true&amp;type=w560_sharpen&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220919_25%2F1663570357068t7Cpi_PNG%2Fhi_place.png']
11243,dailyd,저렴하게 3박 4일 문제없이 이용했습니다,네이버,4.37,20.10.6.화,98,['https://search.pstatic.net/common/?autoRotate=true&amp;type=w560_sharpen&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220919_25%2F1663570357068t7Cpi_PNG%2Fhi_place.png']
11244,KimHJ,추석때 저렴한 가격으로 잘 다녀왔어요,네이버,4.37,20.10.1.목,98,['https://search.pstatic.net/common/?autoRotate=true&amp;type=w560_sharpen&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220919_25%2F1663570357068t7Cpi_PNG%2Fhi_place.png']
11245,air****,차량 잘 이용했습니다.,네이버,4.37,20.9.20.일,98,['https://search.pstatic.net/common/?autoRotate=true&amp;type=w560_sharpen&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220919_25%2F1663570357068t7Cpi_PNG%2Fhi_place.png']
11246,jw3314,만족했습니다,네이버,4.37,20.9.20.일,98,['https://search.pstatic.net/common/?autoRotate=true&amp;type=w560_sharpen&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220919_25%2F1663570357068t7Cpi_PNG%2Fhi_place.png']
11247,uc****,아주 저렴하게 잘 이용했어요^^,네이버,4.37,20.9.20.일,98,['https://search.pstatic.net/common/?autoRotate=true&amp;type=w560_sharpen&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220919_25%2F1663570357068t7Cpi_PNG%2Fhi_place.png']
11248,KimHJ,직원들이 친절했어요! 가격두 저렴했어요!,네이버,4.37,20.9.18.금,98,['https://search.pstatic.net/common/?autoRotate=true&amp;type=w560_sharpen&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220919_25%2F1663570357068t7Cpi_PNG%2Fhi_place.png']
11249,jam****,싸게  이용  잘했어요^^  차량도  깨끗해서  여행기간동안   즐거운시간  됐어요^^ 다음에도 이용할께요,네이버,4.37,20.9.17.목,98,['https://search.pstatic.net/common/?autoRotate=true&amp;type=w560_sharpen&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220919_25%2F1663570357068t7Cpi_PNG%2Fhi_place.png']
11250,나루바태탄,좋아요,네이버,4.37,20.8.2.일,98,['https://search.pstatic.net/common/?autoRotate=true&amp;type=w560_sharpen&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220919_25%2F1663570357068t7Cpi_PNG%2Fhi_place.png']
11251,나루바태탄,좋아요,네이버,4.37,20.8.2.일,98,['https://search.pstatic.net/common/?autoRotate=true&amp;type=w560_sharpen&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220919_25%2F1663570357068t7Cpi_PNG%2Fhi_place.png']
11252,안녕뷰티풀,다른데보다 저렴한거같아 예약해서 이용했어요~ 공항에서 많이 가깝짐 않앗던거같아서 별하나 뺏어요,네이버,4.37,20.7.22.수,98,['https://search.pstatic.net/common/?autoRotate=true&amp;type=w560_sharpen&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220919_25%2F1663570357068t7Cpi_PNG%2Fhi_place.png']
11253,쀼럼쀼렴,차 내부가  깔끔했고 관리를잘하시는 거 같아요,네이버,4.37,20.7.16.목,98,['https://search.pstatic.net/common/?autoRotate=true&amp;type=w560_sharpen&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220919_25%2F1663570357068t7Cpi_PNG%2Fhi_place.png']
11254,이보름38,차깨끗하고조아요,네이버,4.37,20.7.8.수,98,['https://search.pstatic.net/common/?autoRotate=true&amp;type=w560_sharpen&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220919_25%2F1663570357068t7Cpi_PNG%2Fhi_place.png']
11255,리티와블리,가성비 짱,네이버,4.37,20.6.18.목,98,['https://search.pstatic.net/common/?autoRotate=true&amp;type=w560_sharpen&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220919_25%2F1663570357068t7Cpi_PNG%2Fhi_place.png']
11256,어린왕자1973,기름값 ㅎㅎㅎ,네이버,4.37,20.5.30.토,98,['https://search.pstatic.net/common/?autoRotate=true&amp;type=w560_sharpen&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220919_25%2F1663570357068t7Cpi_PNG%2Fhi_place.png']
11257,미미몽시리,싸게 잘 렌트했어요,네이버,4.37,20.5.16.토,98,['https://search.pstatic.net/common/?autoRotate=true&amp;type=w560_sharpen&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220919_25%2F1663570357068t7Cpi_PNG%2Fhi_place.png']
11258,뀨우3113,렌트카,네이버,4.37,20.4.10.금,98,['https://search.pstatic.net/common/?autoRotate=true&amp;type=w560_sharpen&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220919_25%2F1663570357068t7Cpi_PNG%2Fhi_place.png']
11259,푸우1282,저렴한 제주렌트카 짱이예요,네이버,4.37,20.3.11.수,98,['https://search.pstatic.net/common/?autoRotate=true&amp;type=w560_sharpen&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220919_25%2F1663570357068t7Cpi_PNG%2Fhi_place.png']
11260,귀염1455,"거격,차량깨끗.친절",네이버,4.37,20.3.11.수,98,['https://search.pstatic.net/common/?autoRotate=true&amp;type=w560_sharpen&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220919_25%2F1663570357068t7Cpi_PNG%2Fhi_place.png']
11261,효리8599,굳,네이버,4.37,20.2.6.목,98,['https://search.pstatic.net/common/?autoRotate=true&amp;type=w560_sharpen&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220919_25%2F1663570357068t7Cpi_PNG%2Fhi_place.png']
11262,yut****,빠른 서비스! 차량 상태도 좋음 ! ,네이버,4.37,20.1.5.일,98,['https://search.pstatic.net/common/?autoRotate=true&amp;type=w560_sharpen&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220919_25%2F1663570357068t7Cpi_PNG%2Fhi_place.png']
11263,jin****,깨끗한 차 잘타고 다녔어용,네이버,4.37,19.6.16.일,98,['https://search.pstatic.net/common/?autoRotate=true&amp;type=w560_sharpen&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220919_25%2F1663570357068t7Cpi_PNG%2Fhi_place.png']
11264,,,네이버,,,99,
11265,kos****,친구들과 함께한 제주여행 계속이용하는곳  이번여행도 잘하고갑니다%~~ 매번 갈때마다 렌트하는곳이지만 인원수에 맞게는 아니어도 생수한두병정...,네이버,,22.12.22.목,100,['https://search.pstatic.net/common/?autoRotate=true&amp;quality=95&amp;type=w750&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200404_261%2F15859848714411GsiV_PNG%2Fvt51cOtxh_1T4nl1KOi2tDTY.png']
11266,kimebbb,제주도 방문 할 때마다 이용하는 거 같아요 :) 직원분들 친절하시고 셔틀도 오래 안기다려서 좋아용 ,네이버,,22.12.20.화,100,['https://search.pstatic.net/common/?autoRotate=true&amp;quality=95&amp;type=w750&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200404_261%2F15859848714411GsiV_PNG%2Fvt51cOtxh_1T4nl1KOi2tDTY.png']
11267,kos****,친절제주갈때마다 ㅎㅎ아시려나몰라주유차액 계산완료,네이버,,22.12.11.일,100,['https://search.pstatic.net/common/?autoRotate=true&amp;quality=95&amp;type=w750&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200404_261%2F15859848714411GsiV_PNG%2Fvt51cOtxh_1T4nl1KOi2tDTY.png']
11268,새우우까앙,굿,네이버,,22.12.9.금,100,['https://search.pstatic.net/common/?autoRotate=true&amp;quality=95&amp;type=w750&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200404_261%2F15859848714411GsiV_PNG%2Fvt51cOtxh_1T4nl1KOi2tDTY.png']
11269,뾰로롱1459,기름 게이지 잘 찍어두셔요 여러각도에서요,네이버,,22.12.3.토,100,['https://search.pstatic.net/common/?autoRotate=true&amp;quality=95&amp;type=w750&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200404_261%2F15859848714411GsiV_PNG%2Fvt51cOtxh_1T4nl1KOi2tDTY.png']
11270,sst****,다른곳보다 저렴하고 렌트\반납하는데 불편함이 없어요~ ,네이버,,22.11.12.토,100,['https://search.pstatic.net/common/?autoRotate=true&amp;quality=95&amp;type=w750&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200404_261%2F15859848714411GsiV_PNG%2Fvt51cOtxh_1T4nl1KOi2tDTY.png']
11271,kok****,굿,네이버,,22.11.10.목,100,['https://search.pstatic.net/common/?autoRotate=true&amp;quality=95&amp;type=w750&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200404_261%2F15859848714411GsiV_PNG%2Fvt51cOtxh_1T4nl1KOi2tDTY.png']
11272,a170217,쏘나타차량 에어컨이 안나와서 교체요청 했는데 불편끼쳐 죄송하다고 차량 업그레이드 해서 주셨네요 친절한 대응 감사합니다 ,네이버,,22.10.22.토,100,['https://search.pstatic.net/common/?autoRotate=true&amp;quality=95&amp;type=w750&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200404_261%2F15859848714411GsiV_PNG%2Fvt51cOtxh_1T4nl1KOi2tDTY.png']
11273,바질토마토39,좋습니다~,네이버,,22.7.23.토,100,['https://search.pstatic.net/common/?autoRotate=true&amp;quality=95&amp;type=w750&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200404_261%2F15859848714411GsiV_PNG%2Fvt51cOtxh_1T4nl1KOi2tDTY.png']
11274,인쓰67,좋아요 직원분들도 친절하심,네이버,,22.6.26.일,100,['https://search.pstatic.net/common/?autoRotate=true&amp;quality=95&amp;type=w750&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200404_261%2F15859848714411GsiV_PNG%2Fvt51cOtxh_1T4nl1KOi2tDTY.png']
11275,검은콩 세개,.,네이버,,22.6.24.금,100,['https://search.pstatic.net/common/?autoRotate=true&amp;quality=95&amp;type=w750&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200404_261%2F15859848714411GsiV_PNG%2Fvt51cOtxh_1T4nl1KOi2tDTY.png']
