ID,WRITER,CONTENT,TYPE,SCORE,CREATED_AT,RENTAL_CAR_ID
2102,Kane,"아이오닉 전기차 전날(목요일) 예약했는데 당일예약(금요일)이라 배차시간이 30분~1시간 대기할 수도 있다고 비행기탑승전 문자 받음. 도착 후 버스타고 렌터카업체까지 가는 것까지는 문제없음. 도착 후 조금 기다리시면 직원이 불러준다고 했는데 도착 후 1시간이 흘러도 내차례는 오지않음.. 아..... 딥 빡 게이지 상승.. 하지만 난 지성인이니 정중히 직원에게 물었다. 배차 언제 되나요? 1번 직원 왈 - 15분이내 안내해드릴거에요 15분 후 아무도 나를 안불러준다 다시 다른 직원에게 물엇다 언제 배차되냐고 정확한 시간 얘기안한다 ..... 10분 후 내 차량이 배정됨  배터리 잔량?  WTF..  40%  하.... 체념했다.... 그래도 여행왔으니.....  결론 - 다시는 이용하지 않음. 여행 내내 블루렌트카 보면 그 차를 타신 분들도 욕을 하고 있을거라고 장담했다."" """" ""차라리 5000원 더 주고 다른 곳 이용하라고 추천하겠음.",카카오맵,1,19.04.15.,74
2103,최고와 최악만 평점,별 하나도 아깝네요. 직원 교육좀 합시다.,카카오맵,1,19.04.14.,74
2104,정화경.hilda T.,"밑에분의 말처럼 늦게 온 사람들이 먼저들 가시더라구요. 30분기다리다 화났고. 새차도 안된 차를 주면서 한건데 이렇다해서 세차한 차달라고 했더니 주유소가서 해와야된다고. 뭠니.   취소해달라고 했더니 위메프서 산 티켓이 사용처리되서 안된다고.   한시간 기다리다가 이런 기분으로 돌아다니면 사고날것 같아서 그냥 돈 날리고 나왔네요.  최악.최악."" """" ""기분 드럽네요",카카오맵,1,19.03.28.,74
2105,쟁코,진짜 와 최악입니다... 두번다시 이용안함...,카카오맵,1,19.03.18.,74
2106,없음,최악 느린 배차 속도 버스 등등 다 최악입니다.,카카오맵,1,19.01.19.,74
2107,이유진,"우와 이평가를 먼저읽었다면 다른회사를 이용했을거예요.  사람들이줄줄이기다리는데.. 버스는 승합차와서 반밖에안태워가고 30분을 더기다리라네요. 기다리는동안 사람은 계속 늘어나고  9시에비행기내려서.. 10시가 되도록 셔틀도 못탔네요! 다른렌트카는 그동안 몇번이나 왔다갔다하는데 가서 차량인수받는데도 시간이 엄청걸릴것같은데..   세상에.. 예약을 많이받았으면 그시간에맞춰 배차량을 늘여야죠??!! 직원도늘이고....   돈좀더주고 다른렌트카 할걸그랬네요. 여행은 시간이돈인데."" """" ""고객대응도 엉망이고. 이용하지마세요..ㅠㅠ",카카오맵,1,19.01.03.,74
2108,사이버수사,진짜 최악입니다. 차량받는데 1시간 걸리는 사람은 무조건 있습니다. 직원들이 일하는 체계가 없습니다. 그러니 화를 낼 수 밖에 없는 상황이오고 직원들은 불친절하고 악순환 연속,카카오맵,1,18.12.26.,74
2109,송사리,"제주 여행 시작부터 최악으로 하고싶으신분, 여행상대에게 빅엿을 먹이고 싶으신 분에게 추천. 공항셔틀 30분에 1대, 차배정에 30분, 차 받는데에 1시간, 소리지르고 항의하는 사람들로 한가득. 뒤돌아서 쌍욕시전하는 직원들. 없어져야할 렌터카업체",카카오맵,1,18.12.18.,74
2110,W,진짜 제주도 여행중에 최악 ㅋㅋㅋ 렌트카 픽업차량도 30분에 1대 ㅋㅋ그 많은 업체들 다 빠져나가는데 여기만 줄 겁나섬 ㅋㅋㅋㅋ 직원들 불친절은 기본이고 차량 인수받고 다 하는데만 한시간 걸림 ㅋㅋㅋㅋㅋ 인수받고 겨우 탓는데 워셔액도 없고 충전도 안되어있음 ㅋㅋㅋㅋ 진짜 최악중에 최악이에여ㅋㅋㅋ웃음밖에 안나옴 ㅋㅋㅋㅋ 첫날부터 기분 잡치고싶음 여기 오셈,카카오맵,1,18.12.17.,74
2111,폰로거,"코나 ev 쿠팡? 통해 일 21,000원이 이용했습니다.  차량은 매우 깨끗하고 신차였습니다.  차량 받고 반납하고 매우 빨랐습니다."" ""전기차 충전비용을 일당 6천원씩 총 12천원 받았는데 코나의 경우 이틀동안 85% 충전기준 하나도 충전하지 않고 다시 반납했습니다. 충전은 회원운영이라 어쩔수 없이 받는것 같기도 하기도 하고 충전비를 기름값과 비교할 수 없어 비싼지 싼지는 잘 모르겠습니다만, 휘발유 차량보다는 확실히 싸고 조용하고 좋습니다. "" ""다만 반납할때 직원분들 좀 불친절해서 별하나 뺐습니다.",카카오맵,4,18.10.01.,74
2112,주붕이,"차 깨끗하고 직원분들 친절해요. "" ""차 잘 쓰고 갑니다. ^^",카카오맵,5,18.08.31.,74
2113,장영주 Jake,"차량 인수, 회수 절차 모두 간편하고, 차량상태도 매우 좋음. 가격도 착합니다",카카오맵,5,18.08.01.,74
2114,Ever,"대기업 아닌 렌트업체 중에 가장 좋음. "" ""친절하고 저렴하고 꼬투리안잡음",카카오맵,5,18.05.14.,74
2115,맥너겟,"i3 신형 탔는데 주행거리 200km가 넘어가니 정말 만족스러웠으며, 블루렌트카에서 저렴하게 서비스해주셔서 행복한 여행되었습니다. 감사합니다!",카카오맵,5,18.03.16.,74
2116,김용구,"정말 **치회사 면책금 떼먹을려고 점 부분도 지적함"" ""공항에서 한시간 대기 시키고 사과 한마디없고"" ""직원들은 *가지 없고",카카오맵,1,22.02.01.,75
2117,sumin,입구공사중이라서 차 반납못할뻔 했는데 사과 한마디 없음,카카오맵,1,20.10.20.,75
2118,우비소년,개똥이에요 편마모있는 차량주고 죄송하다는 말도없이 싸가지없게 응대하네요,카카오맵,1,20.07.02.,75
2119,Nord,"2016 k5 11만 키로 탄거 4박5일 탔어요 입출고 빨리 된편이고 전반적으로 친절했습니다  차는 잔기스는 많은편이었으나 내부는 괜찮았고 주행성능도 만족했어요   단점은 블랙박스 없는게 아쉬웠습니다"" ""재이용의사 있는데 "" ""여기 평점보고 놀랐네요",카카오맵,5,19.12.25.,75
2120,므낫세,바뀐 주소 포털 및 네비 정보 업데이트 요청 안해서 다시 바뀐 주소 수소문해서 가보니 해당 주소가 도로가 끊긴 곳 뺑뺑돌다가 25분 늦으니 7천원달라고함 문자로 바뀐 주소 알려줬다고 그거 왜 안봤냐고 하네요. 바뀐 주소도 가도 찾기 어려운 곳에 있는데... 억울함을 얘기하니 언성높이고 막무가내입니다. 종합적으로 비추입니다. 가지마세요. 비수기에 손님도 없을텐데...;;; 다른 회사에서는 비수기에 이런 경우는 없었는데요...;;,카카오맵,1,19.12.01.,75
2121,김은지,"걱정 많았는데 무난하게 잘 이용했어요."" ""저희는 신차로해서 더 편했던 것 같아요",카카오맵,5,19.11.07.,75
2122,RAhXephon,ㅋㅋㅋ 진짜 살짝 기스나도 5만원 받아먹음 걍 대기업 렌터카 가세요 그리고 차 검사하는 돼지새기 있는데 레알 말그대로 로보트입니다,카카오맵,1,19.09.08.,75
2123,ㅇㅇㅇ,여기서 차량렌트했었는데 우선 직원들 친절도에서부터가 별로구요 처음 전화상으로 예약하는거랑 막상가서 또 얘기하면 말이 계속 바뀌네요... 차량관리도 얼마나 안하는건지는몰라도 차량상태 완전 난장판이였구요 별5개준 지인이라는 사람들 리뷰거르고나서보면 진짜 답나오실거에요 이런곳에서 렌트할빠엔 차라리 돈몇푼더주고 좀더확실하고 좋은곳에서할걸이라는 생각이 이따금 다시드네요 여기서 렌트하실분들 한번다시생각해보시고 돈몇푼아낄려하지말고 좋은곳에서 하시길 바랄게요,카카오맵,1,19.07.05.,75
2124,휘게,셔틀기사부터 불친절함이 시작된다. 제주 렌터카만 10번넘게 이용인데 이런덴 처음임. 여행초부터 기분잡치기 싫으면 다른데 이용하시길.,카카오맵,1,19.05.08.,75
2125,ㅇㅎㄱ,별하나도 아깝네요. 싼게 비지떡이예요.,카카오맵,1,19.01.10.,75
2126,방탄복소년단,빠른출고 빠른반납에 쌍따봉 드리고 갑니다 잘사용했어요 ㅋ,카카오맵,5,18.06.07.,75
2127,창이,리뷰 왜이래 ;; 4박5일 예약할려고 왔는데 ;;,카카오맵,1,22.02.11.,76
2128,김동훈,"별하나도 아까운 업체라고 지난 5월에 후기남겼는데 사라졌네요..또 남김니다 저 고발하려나"" ""저더 맞고발 하라고 아직도 차량 상태 동영상 안지우고 있습니다"" ""정비가 안된 개똥차를 비오는날 저녁에 정신없이 인수받아 운전하다 죽는줄..",카카오맵,1,21.08.27.,76
2129,미슥이,"진짜 더 이상 피해자가 없게 하기위해서 댓글도 좋지만 어디에다 글을 올려야 이런 업체가 사라질수있을까 고심중입니다"" ""호텔에서 문콕을 당해 0.5센치 정도 눈크게뜨고 봐야보이는 정도인데 그래도 렌트고하니 미리 전화로 알렸습니다 자차보험에 대해 먼저 얘기하는것이 일회성 보험이라 사용을 해버리면 다시 보험에 가입해야된다고 하네요 다시 가입하는 비용이 20만원 막상도착하니 일반자차보험이 아니라 자차처리가안되고 우리가 직접 경찰에 신고해서 범인을 잡으면??? 인지 사고처리인지 머 여튼 면책금 100 만원을 얘기하네요 무서워서 차 렌트하겠냐고 하니 다들 그렇게 한다고하네요 경찰서에신고해서 머가어찌되면 환불을해주겠다고 글쎄요 잘보이지도 않는 문콕당한거에 100만원불러 재낀곳이 환불을해줄까요 그리고 블랙박스 보여달라고하니 계속 면책금 얘기만 주차시엔 블랙박스 작동이 안된다네요 그런차도있나요 렌트업체가 기본적으로 블랙박스를 작동해놔야되는거아닌가요",카카오맵,1,21.06.17.,76
2130,양아치,차 인수 전에 꼭 꼼꼼하게 보세요,카카오맵,1,21.03.28.,76
2131,혜원,"대충대충해요 구체적인 내용 안내부탁하면 설명도 제대로 안하고 고객한테 구체적으로 안내할 의무없다라고 합니다 저희는 기름 미달에 늦게 반납이라 추가금 낼 각오로 갔는데 생각보다 많이 나와서 명세서 요청했더니 저희와 입씨름했던 남자분이 저렇게 구체적으로 안내할 의무없다고 하고 퍼센테지로만 계산한다고 안내해요 그래서 이런걸 사전에 안내해줬음 안되냐 우린 이미 계산했지만 다른 사람들도 이런 상황 발생하지않냐 이랬더니 몇 번을 말하니까 알겠다 이러고 그나마 카운터 직원분이 자세히 설명해줘서 알았어요 스폰티지 기름칸이 10칸이 아니라 계산이 어렵고 선이 여기에 있고 한 칸당 9000원이라 2칸 좀 넘어서 27000원이고 저희 20분정도 늦었는데 지연금 37000원(1시간 기준)내서 총 64000원 추가요금 냈습니다 ^^  이것도 첨엔 한 칸에 8000원이라했다가 9000원으로 바뀜(종이에 8000원이라 적혀있음) 그리고 공항이랑 거리도 좀 있고 관광버스 기다려야해서 시간도 많이 잡아먹어요 즐거웠던 여행이 굉장히 불쾌해집니다 다른 렌트카 업체랑 같이 있는데 누가 어디 직원인지 명찰 하나 안달고 사람많고 정신없고 너무 비추 제발"" ""여기서하지마세요 다 평점1점인건 이유가 있습니다"" ""진짜 망했으면 좋겠습니다",카카오맵,1,20.11.21.,76
2132,사과나무,진짜 카운터에 여자 넌 진짜 인성에 문제있다,카카오맵,1,20.10.30.,76
2133,🏝,"최악이예요 제주자주가지만 이런차는 첨이예요 외관부터 왕젼 엉망ㅠ"" ""여기저기 상처들투성이라 창피했네요"" ""운행내내 엔지소리도 너무시끄럽고 스마트키도아니여서 넘불편했네요",카카오맵,1,20.10.13.,76
2134,spfiwl,금연차인데도 차에서 담배냄새가 나요.. 타이어에 빵구나면 무조건 우리가 알아서 반납해야하니 타이어 보험넣어라고 겁도 주고.... 서비스도 완전 안 좋아요. 말투가 너무 좀;; 직원들 교육도 잘 했으면 좋겠고.. 거기다 차를 얼마나 안 닦으면 유리가 너무 더러워 시야확보가 안될 정도예요...앞유리는 닦는다해도 뒷유리는 거의 안 보여요..결론은 여기 오지 마세요. 오지마세요!,카카오맵,1,20.09.08.,76
2135,전영철,"여기 진짜 아니에요~ 여행 첫 시작을 망쳤네요. 카운터 여자들 기본적인 인성교육부터 다시 받고 사회생활 해야할듯. 차는 세차도 않해서 내보내구~ 문에 끈적이는 이물질이 늘러붙어서 문도 않열리고~"" ""하여튼 좋은경험 했네요~"" ""돈 몇푼 아낄려다~",카카오맵,1,20.07.18.,76
2136,.., ,카카오맵,1,19.12.16.,76
2137,이상구,"정말 별로인 렌트카  즐거운 제주 여행 렌트카 베스트 가지 마세요. 반납시  기름 약간 모자랐는데 금액 3만9천원 결재하고  왔어요.. 첨엔 4만5천원 달라고 하더니. 어이 없어 하니깐 알아서 깍아 주는척 하네요. 트림상 80키로 모자랐어요. 나가서 기름 넣어 주고 올려고 하니깐 주유소 멀리있다고 가르쳐 주지도 않았어요. 비행기 시간이 1시간 남아서 참고 왔네요. 조금 싸다고 예약했는데.  헐. 그리고 타이어  보험도 들라고 겁도 많이 주네요. 가지 마세요. 여기.가면 바보 됩니다."" ""세차 되지 않은 차 주면서 외부사진 찍고 가라고 할적에 알아봤어야 하는데.ㅠㅠ."" ""가면 바보입니다. 실 사용기 입니다. 삭제 하지 마세요.",카카오맵,1,19.12.08.,76
2138,슈르루까,"제주가려 검색하는데 평점 3점대라 속을뻔?"" ""이름 바꾸셨네요?",카카오맵,1,22.12.14.,77
2139,.,"K7 프리미어 너무 잘 탔어요~ 입구에서 와 저 차 좋다! 생각했는데 저희 차여서 기분이 더 좋았네요ㅎㅎ 같은 업체인지 모르겠지만, 대한렌트일 때부터 잘 이용하고 있습니다. ^^",카카오맵,5,22.11.08.,77
2140,디디,"양아치들이 장사하는곳에요…절대로 가지마세요. 반납하실때 무조건 트집 잡아서 돈 내게만듭니다"" ""남자 사람들 우루루 몰려 나와서 협박과 겁박으로 돈 뜯어 먹는곳이에요.",카카오맵,1,22.10.07.,77
2141,장꾸꾸,상태안좋은차들로 돈뜯어먹는곳,카카오맵,1,22.10.04.,77
2142,이상수,접수 보시는 여성 직원분께서 너무 친절하세요 :) 차량 컨디션도 괜찮았습니다,카카오맵,5,22.08.27.,77
2143,먹는게 제일 져앙,막 친절하시진 않았습니다~,카카오맵,4,22.07.06.,77
2144,🤗🤗🤗,머스탱 없,카카오맵,3,22.06.10.,77
2145,일체유심조,"차상태 좋고, 매우 친절. 다음번 재이용 의사 100% 있음.",카카오맵,5,22.06.04.,77
2146,바늘과실,"2022.5.10~5.12 제주 여행후기입니다."" ""삶의 휴식을 즐기는 첫날~~렌트를 하면서 고객을 우습게 보는 현장직원 응대(상담직원 제외)에 불쾌감을 감출수 없기에 글을 올립니다.  ""고객님 즐거운 여행되세요.""라고 말씀 하실 수 있는 마인드가 되시길  바랍니다. 추신. 다시는 알프스는 안녕.",카카오맵,1,22.05.13.,77
